ShanghaiOpen,ShanghaiHigh,ShanghaiLow,ShanghaiClose
2416.58,2485.6,2398.68,2470.92
2468.54,2501.02,2455.81,2490.72
2468.69,2468.69,2439.24,2450.29
2456.1,2494.59,2456.1,2470.44
2465.99,2487.24,2423.65,2424.3
2414.68,2428.46,2389.07,2424.27
2399.58,2484.19,2392.27,2475.42
2477.75,2530.33,2477.46,2528.73
2529.62,2553.45,2520.15,2535.39
2525.98,2563.24,2522.2,2562.41
2566.85,2579.52,2549.24,2572.03
2576.37,2589.48,2556.47,2588.68
2581.59,2588.0,2565.64,2575.37
2574.32,2636.0,2564.16,2633.66
2635.05,2656.41,2623.94,2648.12
2642.85,2643.04,2614.73,2637.5
2635.81,2675.76,2633.65,2672.52
2678.79,2681.79,2626.72,2627.0
2620.5,2638.9,2589.99,2638.52
2636.24,2640.59,2606.62,2620.76
2618.71,2659.41,2598.91,2658.39
2656.36,2676.09,2650.4,2672.53
2672.79,2675.31,2594.34,2595.27
2587.61,2618.45,2586.02,2607.5
2584.92,2608.76,2570.96,2575.48
2576.69,2607.03,2564.84,2606.7
2603.79,2665.31,2596.77,2661.71
2663.18,2677.57,2654.01,2671.89
2674.5,2687.76,2654.41,2666.3
2669.43,2701.93,2659.3,2687.98
2677.02,2683.29,2636.91,2642.31
2637.82,2656.12,2629.71,2639.37
2636.53,2667.17,2614.56,2650.31
2634.95,2645.5,2595.73,2596.58
2604.88,2616.96,2590.61,2603.48
2602.5,2613.49,2588.64,2610.74
2622.27,2656.36,2620.19,2652.66
2644.79,2647.25,2626.79,2638.8
2641.05,2662.88,2604.49,2622.88
2646.89,2659.98,2636.42,2655.78
2658.13,2660.54,2631.85,2655.39
2698.22,2704.93,2679.02,2698.36
2687.71,2695.85,2674.32,2695.29
2698.64,2698.64,2651.6,2656.35
2657.24,2667.84,2628.83,2663.21
2665.66,2696.67,2660.61,2688.32
2694.07,2703.78,2678.97,2688.52
2688.39,2688.49,2645.86,2652.5
2646.92,2653.27,2583.34,2602.47
2607.55,2615.08,2592.54,2598.69
2601.48,2607.35,2573.63,2588.71
2593.76,2601.1,2580.18,2591.55
2600.54,2629.05,2597.14,2627.97
2625.33,2625.33,2607.02,2611.35
2608.92,2634.12,2603.93,2610.68
2599.72,2656.0,2597.6,2655.66
2681.25,2747.81,2677.99,2738.74
2755.03,2823.6,2755.03,2806.94
2795.76,2843.43,2782.34,2841.41
2842.14,2862.04,2826.22,2861.36
2881.55,2919.41,2864.52,2879.64
2863.74,2971.16,2858.22,2971.16
2985.46,3026.1,2944.72,2955.23
2949.63,3002.37,2931.91,3001.85
2947.51,3041.15,2942.51,3003.95
3009.23,3018.24,2958.55,2983.53
2976.75,2997.62,2954.62,2975.04
2979.71,3051.54,2959.3,3051.42
3065.84,3073.38,3017.82,3041.54
3031.65,3056.4,2988.87,2997.05
2989.29,3007.01,2969.3,2992.58
2993.3,2996.77,2955.48,2978.84
2986.89,3054.05,2986.89,3054.02
3061.63,3089.57,3029.32,3045.43
3044.02,3069.07,3017.1,3030.99
3035.37,3087.42,3035.37,3086.94
3129.87,3142.59,3105.92,3129.5
3140.4,3160.7,3124.09,3159.51
3159.02,3159.02,3110.34,3135.0
3120.44,3124.26,3093.88,3115.36
3108.51,3186.72,3102.77,3147.74
3121.92,3150.15,2975.16,2985.44
2984.87,3016.13,2939.68,3014.41
3007.64,3007.64,2885.75,2894.54
2852.48,2891.05,2824.12,2838.86
2855.61,2873.7,2827.18,2865.45
2879.65,2888.75,2806.64,2888.57
2861.61,2904.97,2852.77,2884.37
2872.17,2872.17,2791.58,2828.28
2794.86,2861.49,2794.86,2859.94
2890.29,2894.42,2851.96,2871.7
2861.15,2878.83,2841.8,2866.36
2863.41,2881.16,2758.93,2820.18
2810.54,2834.2,2795.81,2823.45
2860.46,2870.81,2841.47,2843.61
2846.72,2853.4,2822.74,2842.43
2850.38,2871.41,2831.7,2857.18
2843.77,2884.53,2809.11,2875.86
2868.73,2880.56,2843.94,2848.55
2837.62,2854.7,2808.51,2810.95
2798.74,2850.42,2792.52,2841.04
2850.33,2923.77,2847.66,2922.95
2928.3,2933.41,2912.42,2927.08
2927.26,2939.05,2905.65,2911.41
2908.87,2921.28,2891.86,2898.14
2896.77,2898.81,2881.0,2893.74
2901.47,2911.56,2804.56,2852.92
2857.59,2908.17,2846.63,2904.12
2910.73,2917.2,2867.05,2877.9
2874.2,2893.71,2849.84,2855.22
2842.81,2876.81,2774.54,2781.4
2768.03,2775.15,2730.41,2732.99
2735.48,2753.03,2721.48,2751.53
2751.97,2768.13,2724.54,2759.58
2759.16,2808.93,2758.13,2808.08
2825.33,2855.4,2810.11,2852.65
2833.12,2850.49,2824.3,2838.59
2838.44,2853.88,2816.95,2824.2
2820.67,2868.01,2807.87,2838.8
2832.62,2847.36,2786.86,2791.81
2783.48,2810.76,2770.34,2804.05
2811.79,2828.47,2788.13,2821.31
2830.53,2837.53,2810.87,2827.71
2817.05,2817.05,2780.44,2791.34
2696.15,2715.41,2683.37,2708.98
2707.82,2759.6,2700.81,2758.1
2752.8,2752.8,2676.13,2677.65
2668.68,2746.18,2667.29,2715.29
2716.52,2736.11,2690.65,2695.72
2691.69,2701.04,2661.45,2677.43
2677.17,2710.74,2676.77,2708.81
2690.83,2753.0,2677.21,2749.15
2741.31,2759.44,2733.29,2752.75
2751.53,2790.92,2748.54,2790.69
2795.07,2805.05,2785.3,2798.96
2778.7,2804.21,2764.87,2774.07
2769.65,2819.06,2760.18,2818.16
2815.12,2835.41,2807.61,2827.33
2828.57,2906.26,2828.57,2899.13
2900.43,2934.47,2892.64,2899.24
2893.68,2924.19,2882.55,2923.9
2929.26,2939.28,2905.03,2926.96
2924.23,2924.23,2890.26,2899.79
2941.32,2944.41,2851.62,2855.52
2844.99,2868.48,2839.2,2862.63
2861.39,2881.54,2854.56,2878.6
2876.78,2890.32,2848.65,2878.57
2880.17,2906.17,2861.82,2905.05
2906.29,2931.58,2901.55,2918.92
2905.51,2924.96,2883.57,2913.81
2918.73,2937.56,2900.76,2902.98
2902.19,2944.46,2898.08,2942.31
2952.72,3000.43,2952.72,2996.21
2996.73,3001.62,2976.6,2999.94
3002.55,3012.04,2989.34,3002.15
2995.77,2995.77,2954.37,2957.14
2942.42,2966.98,2927.68,2933.8
2923.98,2939.65,2914.46,2937.63
2927.98,2927.98,2850.95,2896.26
2894.25,2934.02,2894.25,2930.8
2906.96,2935.63,2885.65,2897.3
2920.81,2930.61,2900.87,2906.89
2913.91,2927.07,2895.15,2909.14
2917.69,2923.39,2884.75,2919.14
2919.02,2950.42,2911.63,2948.48
2949.85,2958.66,2942.13,2946.71
2948.54,2985.08,2946.7,2977.81
2985.36,3005.78,2979.2,2984.01
2979.87,2994.17,2953.54,2958.08
2955.45,2968.18,2935.75,2955.77
2954.65,2961.63,2914.38,2928.11
2932.48,2967.85,2924.39,2967.41
2964.21,3005.24,2963.9,3001.36
3003.2,3012.29,2990.31,3007.91
3005.37,3031.1,2998.34,3030.02
3037.91,3059.57,3019.89,3022.75
3012.8,3039.12,3003.45,3021.37
3006.83,3050.4,2994.47,3050.4
3049.67,3058.24,3036.73,3042.64
3036.35,3062.53,3020.16,3050.53
3040.53,3067.46,3037.19,3057.33
3038.81,3038.81,2996.22,2999.04
3005.98,3019.12,2992.67,3007.04
3021.77,3035.47,3012.54,3026.67
3003.03,3003.61,2964.64,2964.95
2956.95,2970.28,2931.5,2938.98
2946.33,2961.13,2907.66,2925.41
2937.95,2953.19,2884.84,2887.04
2886.63,2913.56,2871.01,2911.51
2911.51,2933.46,2890.23,2932.19
2916.85,2916.97,2860.07,2866.02
2854.77,2880.13,2849.91,2872.4
2842.76,2881.71,2834.46,2863.89
2868.24,2885.18,2861.42,2872.46
2876.98,2891.03,2865.1,2890.63
2890.35,2897.14,2868.35,2883.42
2864.98,2876.45,2843.1,2844.08
2846.31,2871.99,2832.25,2871.03
2864.38,2877.09,2846.31,2849.07
2846.45,2869.23,2821.2,2852.77
2846.72,2877.43,2843.68,2872.77
2879.39,2884.14,2856.83,2859.57
2858.31,2866.76,2850.45,2858.46
2853.29,2853.29,2771.12,2774.57
2766.06,2771.75,2744.78,2767.06
2764.56,2771.18,2737.33,2741.74
2755.4,2764.89,2734.54,2736.53
2739.39,2746.84,2708.55,2709.95
2707.56,2744.93,2702.1,2743.47
2737.06,2744.56,2726.5,2743.57
2715.32,2728.0,2676.54,2705.18
2701.77,2732.43,2701.25,2728.02
2720.97,2745.77,2717.31,2744.3
2742.04,2754.12,2715.25,2750.29
2743.54,2747.33,2702.7,2703.35
2696.13,2707.74,2672.32,2705.14
2687.65,2703.42,2669.4,2700.38
2696.22,2735.55,2691.67,2730.04
2717.68,2730.48,2705.07,2705.43
2685.63,2691.94,2663.12,2664.28
2661.41,2675.03,2641.39,2642.82
2635.83,2637.88,2610.99,2621.25
2628.02,2648.02,2618.81,2646.48
2648.53,2657.73,2633.47,2649.32
2640.66,2693.42,2630.34,2688.25
2678.05,2759.71,2674.3,2746.21
2746.79,2769.04,2743.5,2758.23
2759.71,2763.28,2736.4,2759.2
2757.4,2759.23,2727.25,2728.48
2729.99,2774.37,2729.99,2762.08
2767.83,2778.67,2752.97,2759.36
2812.72,2818.14,2799.11,2816.35
2811.82,2811.82,2780.73,2810.48
2813.19,2825.12,2793.89,2794.27
2797.03,2807.38,2784.13,2797.77
2789.45,2807.32,2780.67,2802.69
2783.72,2783.72,2752.19,2754.58
2756.03,2797.27,2756.03,2795.48
2798.21,2811.7,2788.98,2810.44
2803.59,2821.34,2794.16,2820.17
2821.36,2826.96,2807.11,2816.69
2804.92,2809.32,2790.69,2796.98
2810.44,2817.29,2779.38,2794.21
2795.9,2799.85,2763.42,2765.89
2769.86,2782.17,2763.8,2770.79
2759.63,2759.63,2680.75,2688.75
2685.75,2704.94,2677.12,2703.03
2690.14,2726.8,2680.43,2723.49
2701.77,2712.09,2684.66,2708.78
2706.5,2721.53,2681.27,2701.73
2697.58,2712.89,2688.53,2703.78
2689.97,2689.97,2651.28,2679.26
2659.12,2688.07,2654.36,2678.49
2683.19,2698.82,2675.53,2684.04
2620.28,2644.58,2605.14,2626.42
2599.29,2614.19,2497.92,2526.82
2468.03,2537.41,2437.68,2526.07
2562.39,2579.16,2544.95,2549.18
2508.86,2582.16,2505.01,2581.51
2593.4,2605.45,2585.85,2593.17
2598.14,2627.1,2584.41,2626.77
2627.85,2636.36,2601.5,2608.17
2603.96,2617.17,2596.04,2601.26
2601.99,2603.48,2556.86,2559.47
2519.65,2538.27,2513.75,2534.36
2534.57,2553.42,2507.78,2515.86
2524.88,2554.18,2514.95,2554.02
2562.41,2569.28,2536.26,2541.09
2546.4,2616.3,2545.05,2615.26
2602.21,2616.64,2593.24,2612.19
2595.47,2595.47,2570.84,2576.41
2592.6,2615.14,2563.69,2566.59
2566.53,2574.42,2545.1,2567.34
2569.8,2584.8,2547.85,2556.04
2551.56,2557.31,2517.62,2528.28
2465.57,2482.24,2459.54,2470.52
2480.94,2516.75,2475.22,2516.09
2523.96,2524.38,2498.11,2498.94
2506.97,2528.42,2487.15,2497.75
2467.73,2477.08,2453.8,2471.3
2478.59,2485.93,2439.37,2484.83
2482.86,2496.57,2477.65,2479.05
2490.18,2499.48,2475.76,2482.34
2469.6,2469.6,2437.17,2437.8
2433.72,2460.03,2426.7,2447.76
2450.11,2517.67,2438.85,2512.96
2491.21,2499.98,2442.46,2443.06
2411.83,2440.75,2400.14,2433.16
2416.23,2441.73,2384.64,2393.18
2410.99,2423.91,2395.16,2415.05
2427.29,2430.27,2383.4,2392.06
2378.42,2387.54,2358.57,2365.34
2368.4,2377.54,2348.22,2359.22
2363.08,2368.15,2338.69,2344.79
2401.74,2412.38,2323.41,2348.52
2335.49,2421.69,2318.63,2420.0
2412.83,2439.64,2406.28,2438.79
2429.89,2437.59,2409.29,2431.37
2434.49,2452.99,2424.73,2440.4
2423.28,2425.65,2378.67,2383.49
2387.83,2401.69,2374.42,2377.51
2365.91,2368.64,2315.9,2331.37
2330.51,2340.31,2313.78,2317.28
2322.02,2371.09,2307.15,2370.33
2366.4,2414.05,2357.39,2409.67
2398.19,2448.98,2394.73,2427.48
2432.47,2449.7,2426.32,2435.61
2462.09,2483.76,2456.18,2473.41
2470.25,2478.31,2455.21,2468.25
2450.33,2491.36,2445.53,2470.02
2437.87,2505.12,2433.72,2504.11
2510.84,2535.24,2507.3,2508.09
2525.24,2536.78,2512.9,2528.29
2518.9,2536.18,2507.61,2509.8
2514.26,2524.82,2500.02,2503.84
2512.59,2527.7,2489.03,2524.92
2498.59,2507.45,2478.14,2479.54
2483.96,2496.53,2472.76,2481.08
2498.67,2529.63,2496.34,2528.71
2525.95,2534.06,2518.7,2529.76
2529.07,2529.46,2456.86,2466.96
2467.7,2482.53,2459.17,2463.05
2448.39,2448.51,2411.04,2416.56
2416.73,2419.24,2396.09,2415.13
2400.98,2414.85,2387.83,2412.63
2415.2,2418.56,2390.65,2395.06
2393.33,2403.94,2372.62,2380.22
2383.89,2396.83,2372.16,2383.03
2398.99,2413.33,2388.2,2412.39
2406.33,2407.33,2319.44,2333.41
2392.49,2423.56,2376.92,2386.86
2374.9,2378.3,2344.85,2360.66
2363.11,2363.13,2327.61,2333.23
2326.66,2331.89,2310.16,2325.91
2325.56,2339.85,2317.81,2332.73
2329.91,2346.65,2302.64,2329.82
2315.51,2331.26,2309.46,2315.27
2312.15,2315.81,2290.26,2291.55
2283.22,2285.81,2245.87,2248.59
2241.39,2256.74,2224.73,2228.53
2215.79,2216.91,2179.47,2180.9
2179.51,2225.54,2170.75,2224.84
2208.07,2221.45,2164.89,2218.24
2209.7,2239.86,2206.52,2215.93
2230.18,2237.47,2188.71,2191.15
2178.57,2201.59,2149.42,2186.3
2183.91,2219.79,2178.14,2204.78
2186.71,2196.97,2162.72,2166.21
2157.65,2170.67,2134.02,2170.01
2161.18,2181.96,2157.11,2173.56
2177.52,2200.99,2177.52,2199.42
2212.0,2217.52,2168.64,2169.39
2160.9,2183.4,2145.56,2148.45
2148.15,2164.32,2132.63,2163.4
2164.74,2226.22,2148.45,2225.89
2221.83,2288.63,2218.28,2285.74
2282.91,2290.64,2265.19,2276.05
2268.74,2295.22,2265.26,2275.01
2277.08,2281.53,2225.74,2244.58
2206.53,2298.38,2196.12,2298.38
2298.83,2311.58,2257.9,2266.38
2266.08,2305.71,2259.34,2296.07
2300.5,2322.89,2293.89,2319.12
2324.49,2324.49,2284.29,2285.04
2285.95,2296.38,2277.06,2292.61
2288.07,2305.86,2263.34,2268.08
2273.85,2312.56,2268.69,2312.56
2306.66,2336.27,2300.98,2330.41
2334.25,2341.57,2317.42,2331.14
2319.42,2319.71,2278.82,2291.9
2291.81,2350.97,2286.82,2347.53
2344.22,2363.61,2333.94,2349.59
2342.01,2368.98,2339.89,2351.98
2332.05,2365.34,2325.03,2351.85
2348.88,2352.47,2332.25,2344.77
2340.46,2374.28,2335.1,2366.7
2363.9,2373.8,2342.07,2356.86
2366.63,2372.51,2344.76,2357.18
2365.49,2382.15,2345.05,2381.43
2380.5,2404.44,2374.03,2403.59
2401.74,2416.8,2396.71,2409.55
2410.88,2439.98,2405.27,2439.63
2447.41,2478.38,2444.63,2447.06
2440.91,2458.65,2431.83,2451.86
2446.23,2453.07,2426.33,2428.49
2418.79,2437.87,2418.33,2426.11
2430.1,2461.12,2430.1,2460.69
2464.85,2469.84,2442.11,2445.0
2439.78,2442.0,2406.06,2410.45
2391.2,2413.7,2388.52,2394.79
2401.1,2426.7,2401.1,2420.28
2425.89,2440.51,2414.97,2439.46
2438.55,2440.86,2420.84,2434.86
2432.84,2457.22,2428.61,2455.8
2464.92,2476.22,2382.84,2391.23
2388.06,2403.74,2366.02,2373.77
2377.76,2406.15,2368.31,2404.74
2401.22,2412.34,2383.67,2410.18
2407.54,2407.54,2376.03,2376.84
2384.71,2396.72,2361.22,2378.2
2376.99,2386.1,2364.13,2375.77
2369.08,2371.26,2342.12,2349.54
2349.09,2358.0,2339.14,2350.6
2358.55,2363.77,2344.3,2347.18
2341.0,2341.42,2281.43,2284.88
2276.74,2280.96,2242.34,2252.16
2256.04,2266.21,2246.25,2262.79
2258.03,2303.82,2251.39,2302.24
2300.05,2304.65,2284.44,2285.78
2281.02,2306.39,2258.85,2305.86
2286.72,2319.05,2280.04,2308.93
2310.48,2351.05,2307.84,2350.86
2351.51,2369.7,2346.94,2359.16
2346.31,2364.11,2342.2,2357.03
2355.37,2363.01,2333.34,2334.99
2341.14,2383.64,2337.86,2380.85
2378.63,2386.98,2369.46,2378.63
2374.66,2407.29,2372.13,2406.86
2403.52,2411.51,2383.07,2388.59
2380.24,2415.75,2350.4,2388.83
2382.21,2411.42,2376.63,2406.81
2408.56,2414.75,2393.27,2404.7
2402.43,2408.42,2393.87,2396.32
2421.08,2446.35,2407.79,2438.44
2433.59,2441.95,2427.73,2440.08
2437.47,2453.73,2427.97,2452.01
2441.76,2451.95,2432.74,2451.95
2451.57,2451.6,2431.03,2448.88
2432.47,2432.47,2407.51,2408.59
2409.95,2419.12,2402.2,2410.23
2406.07,2415.98,2393.38,2394.98
2408.26,2411.27,2377.98,2380.73
2367.08,2376.59,2354.61,2374.84
2369.3,2372.03,2344.5,2346.19
2347.18,2383.31,2342.35,2378.89
2364.9,2369.6,2338.24,2344.52
2343.57,2360.39,2330.32,2348.3
2355.73,2374.06,2354.87,2373.31
2369.27,2378.08,2350.55,2363.44
2359.68,2373.06,2344.58,2350.97
2350.54,2355.81,2327.41,2333.55
2361.0,2393.28,2358.37,2389.64
2385.39,2391.69,2378.13,2384.67
2370.01,2382.99,2362.31,2372.23
2373.22,2388.09,2365.44,2373.44
2346.98,2348.2,2308.23,2308.55
2313.74,2323.3,2304.05,2311.92
2315.56,2323.11,2301.04,2309.55
2324.67,2328.67,2288.67,2293.13
2306.22,2306.88,2276.71,2281.45
2282.89,2311.77,2278.16,2305.86
2295.07,2298.95,2280.95,2289.79
2289.71,2319.71,2284.65,2318.92
2306.78,2314.59,2293.06,2295.95
2299.78,2314.24,2283.4,2306.85
2313.53,2325.05,2309.71,2316.05
2313.46,2313.46,2298.39,2300.8
2300.41,2304.46,2291.54,2292.88
2288.45,2288.45,2253.79,2260.88
2253.51,2253.51,2223.05,2224.11
2214.65,2229.24,2203.94,2222.07
2219.94,2233.54,2213.32,2216.93
2220.24,2224.16,2195.36,2195.84
2190.57,2226.49,2188.72,2225.43
2234.32,2234.87,2215.36,2226.11
2225.57,2244.83,2219.05,2229.19
2218.22,2218.22,2192.65,2201.35
2203.73,2227.47,2185.52,2223.58
2210.71,2216.7,2168.61,2170.81
2166.95,2178.2,2156.73,2164.44
2160.02,2176.49,2156.6,2175.38
2172.06,2197.04,2152.68,2185.49
2180.17,2198.66,2177.92,2185.9
2187.89,2188.06,2146.15,2147.96
2142.43,2165.34,2141.48,2161.19
2159.86,2170.3,2138.79,2169.1
2164.27,2197.79,2159.94,2184.84
2180.01,2185.73,2162.06,2168.64
2154.17,2154.17,2135.56,2141.4
2132.32,2158.95,2131.01,2146.59
2141.04,2151.45,2132.83,2136.15
2132.01,2139.15,2120.63,2128.77
2128.16,2137.74,2107.63,2109.91
2109.32,2116.9,2100.25,2103.64
2101.72,2130.71,2101.71,2123.36
2113.97,2133.27,2108.33,2132.8
2129.15,2158.68,2127.26,2154.92
2159.43,2175.55,2148.69,2174.1
2172.96,2176.8,2165.28,2168.81
2164.04,2164.04,2134.55,2136.08
2137.05,2144.01,2119.25,2142.52
2138.28,2139.14,2118.5,2118.95
2111.65,2120.71,2100.79,2114.89
2102.23,2110.78,2089.02,2106.96
2106.38,2124.2,2103.07,2118.27
2118.88,2121.15,2097.61,2107.71
2108.36,2109.82,2089.22,2092.1
2085.37,2085.37,2055.38,2055.71
2054.97,2083.96,2052.49,2073.15
2066.82,2073.95,2051.78,2053.24
2044.03,2060.19,2032.54,2052.59
2046.29,2059.3,2044.65,2047.52
2038.87,2048.32,2029.05,2037.68
2040.67,2052.95,2036.37,2051.92
2062.99,2145.0,2062.99,2127.76
2128.07,2140.17,2120.49,2134.89
2127.52,2127.52,2107.22,2120.55
2129.69,2137.89,2109.14,2126.55
2123.84,2130.08,2110.0,2110.38
2127.39,2136.23,2111.12,2123.85
2120.62,2121.58,2077.48,2078.5
2069.34,2074.76,2053.66,2059.54
2061.06,2069.95,2055.2,2067.83
2060.31,2060.31,2023.09,2024.84
2020.55,2041.95,2018.26,2026.69
2015.77,2040.85,2005.26,2033.19
2028.63,2039.1,2021.81,2029.29
2027.86,2033.04,1999.48,2004.17
2003.1,2068.07,2002.32,2056.32
2042.89,2089.63,2040.35,2086.17
2084.85,2096.26,2063.09,2074.42
2081.59,2119.34,2081.59,2115.23
2111.59,2121.99,2102.54,2119.94
2114.23,2117.84,2101.14,2102.87
2109.07,2127.31,2092.51,2104.93
2105.02,2107.2,2085.11,2098.7
2097.05,2111.78,2089.7,2098.81
2104.28,2113.16,2088.04,2105.62
2108.5,2137.69,2107.49,2131.69
2129.82,2136.87,2125.74,2128.3
2118.52,2138.03,2112.75,2132.76
2132.11,2136.22,2111.92,2114.45
2106.83,2124.0,2104.67,2115.99
2114.76,2128.74,2100.61,2101.58
2100.1,2102.16,2058.06,2066.21
2061.12,2070.48,2053.58,2068.88
2070.02,2109.5,2069.95,2104.43
2105.45,2119.22,2096.53,2117.05
2113.33,2123.33,2104.58,2114.03
2113.66,2114.79,2078.47,2106.0
2102.42,2112.63,2093.29,2105.73
2091.25,2092.57,2070.65,2071.51
2066.5,2077.23,2062.42,2069.07
2069.21,2079.57,2061.84,2079.27
2078.13,2078.13,2044.04,2047.89
2047.26,2056.49,2040.17,2055.42
2045.46,2053.56,2029.87,2030.29
2026.56,2028.69,2001.72,2014.73
2013.25,2018.38,1995.72,2016.98
2020.43,2023.61,2004.17,2008.92
2008.21,2031.15,1995.17,2030.32
2020.02,2034.88,2017.0,2027.38
2023.34,2027.27,2014.03,2017.46
2012.08,2014.21,1990.34,1991.17
1984.48,1984.86,1968.21,1973.52
1972.93,1980.56,1961.82,1963.49
1961.82,1983.42,1959.33,1980.12
1977.25,1988.19,1957.88,1959.77
1956.62,1980.12,1949.46,1975.14
1973.11,2040.6,1970.2,2031.91
2029.56,2036.61,2018.38,2029.24
2028.77,2065.74,2023.96,2061.79
2067.32,2087.01,2064.61,2083.77
2077.56,2088.64,2070.19,2074.7
2073.27,2085.93,2066.39,2082.73
2077.42,2081.36,2059.47,2061.48
2062.69,2152.5,2062.54,2150.63
2152.1,2169.57,2151.94,2160.34
2155.86,2183.71,2144.73,2162.46
2158.67,2175.4,2154.29,2162.24
2156.19,2174.82,2142.95,2168.35
2169.57,2190.4,2148.17,2153.31
2150.65,2170.39,2149.82,2159.05
2211.59,2220.48,2206.79,2219.13
2223.66,2234.72,2204.79,2205.9
2207.91,2234.87,2204.0,2233.25
2236.46,2269.51,2236.46,2269.13
2289.51,2296.11,2256.56,2276.99
2271.66,2293.32,2266.86,2285.36
2284.65,2289.14,2262.98,2276.07
2271.3,2283.9,2259.05,2275.34
2274.38,2295.48,2268.65,2283.66
2285.19,2290.21,2234.95,2243.0
2236.29,2317.62,2235.11,2311.74
2312.47,2332.78,2309.32,2325.68
2322.16,2326.76,2279.51,2309.5
2305.14,2305.6,2275.88,2284.91
2295.81,2324.51,2285.97,2317.07
2326.49,2335.81,2301.3,2315.14
2308.52,2325.12,2296.49,2320.91
2320.26,2362.94,2287.3,2302.6
2300.0,2308.38,2288.26,2291.3
2295.35,2346.92,2295.35,2346.51
2347.22,2363.8,2337.35,2358.98
2360.75,2383.76,2347.89,2382.48
2383.43,2391.82,2371.23,2385.42
2377.41,2421.15,2369.57,2419.02
2425.92,2440.38,2417.59,2428.15
2411.0,2437.42,2403.3,2433.13
2432.68,2441.73,2427.7,2434.48
2430.69,2433.89,2394.22,2418.53
2416.62,2443.03,2414.4,2432.4
2420.27,2427.07,2373.54,2382.91
2383.49,2397.94,2370.61,2397.18
2378.82,2378.82,2309.17,2325.95
2322.94,2330.88,2308.76,2314.16
2320.62,2338.78,2315.01,2325.82
2313.74,2340.71,2289.89,2293.34
2297.77,2324.63,2292.03,2313.22
2322.32,2366.16,2308.92,2365.59
2364.54,2369.65,2330.86,2359.51
2332.08,2333.54,2259.25,2273.4
2274.81,2328.14,2270.1,2326.31
2333.61,2351.44,2321.6,2347.18
2340.44,2352.02,2304.27,2324.29
2326.42,2333.67,2314.59,2318.61
2314.68,2320.96,2296.58,2310.59
2309.16,2333.29,2264.83,2286.61
2282.17,2286.33,2253.25,2263.97
2255.78,2276.22,2253.31,2270.28
2269.32,2312.08,2250.01,2278.4
2267.29,2276.05,2239.21,2240.02
2244.27,2261.31,2232.02,2257.43
2257.74,2317.86,2257.42,2317.37
2318.21,2330.81,2311.6,2324.24
2321.4,2332.0,2314.97,2328.28
2334.74,2344.89,2319.91,2326.72
2318.58,2319.99,2281.12,2297.67
2299.38,2323.48,2289.0,2301.26
2273.55,2273.55,2232.91,2236.3
2229.46,2243.95,2227.31,2234.4
2234.9,2253.42,2220.44,2227.74
2232.69,2241.34,2217.25,2225.3
2196.24,2212.59,2180.67,2211.59
2215.47,2234.73,2215.47,2225.78
2224.93,2233.04,2212.56,2226.13
2236.98,2242.48,2217.27,2219.55
2218.09,2226.26,2204.44,2206.78
2199.91,2204.99,2177.39,2181.94
2169.63,2196.43,2165.78,2194.84
2195.03,2197.51,2178.47,2193.8
2181.82,2206.03,2175.44,2197.6
2201.12,2250.11,2200.58,2244.64
2236.4,2245.12,2232.26,2242.17
2242.62,2242.62,2182.81,2184.54
2187.35,2226.12,2184.11,2218.32
2213.19,2224.63,2191.85,2199.31
2203.89,2210.58,2173.86,2177.91
2170.78,2179.65,2161.14,2174.12
2179.05,2222.81,2179.05,2205.5
2212.5,2236.07,2212.5,2231.17
2227.86,2240.26,2219.44,2235.57
2242.39,2255.21,2235.42,2246.3
2246.96,2247.86,2221.38,2232.97
2228.82,2247.67,2225.81,2246.83
2247.68,2250.85,2231.36,2241.92
2238.9,2239.93,2205.87,2217.01
2217.09,2225.19,2213.58,2224.8
2221.34,2252.87,2210.77,2251.8
2249.81,2288.09,2248.41,2282.87
2286.33,2309.39,2281.9,2299.99
2297.11,2305.3,2290.12,2305.11
2303.75,2314.18,2292.43,2302.4
2293.81,2304.95,2274.1,2275.67
2281.45,2292.59,2270.25,2288.53
2293.4,2322.1,2281.47,2321.32
2323.54,2334.34,2321.17,2324.02
2316.25,2325.72,2310.49,2317.75
2320.74,2325.53,2299.37,2300.59
2300.21,2313.43,2294.11,2299.25
2297.1,2297.1,2264.76,2272.42
2270.71,2276.86,2260.87,2270.93
2264.43,2266.69,2240.07,2242.11
2242.26,2250.63,2205.07,2210.9
2190.1,2190.1,2126.22,2148.36
2150.06,2163.85,2142.78,2162.04
2165.99,2169.36,2147.03,2156.22
2158.55,2161.68,2138.35,2159.29
2150.82,2150.82,2115.79,2143.45
2132.81,2132.81,2082.82,2084.02
2058.98,2085.86,2042.88,2073.09
2068.86,2068.86,1958.4,1963.24
1948.32,1963.57,1849.65,1959.51
1954.47,1959.16,1922.82,1951.5
1955.13,1980.54,1942.37,1950.01
1935.52,1987.98,1925.65,1979.21
1965.99,1995.92,1957.57,1995.24
1992.89,2007.62,1978.43,2006.56
1996.51,1996.54,1965.52,1994.27
2006.19,2021.54,2002.37,2007.2
1983.22,1983.22,1953.12,1958.27
1953.6,1969.15,1946.37,1965.45
1962.84,2009.36,1960.28,2008.13
2011.02,2092.87,2010.4,2072.99
2068.04,2074.86,2036.05,2039.49
2046.12,2076.67,2037.25,2059.39
2054.6,2066.36,2038.54,2065.72
2061.19,2075.81,2043.23,2044.92
