MCSFOpen,MCSFHigh,MCSFLow,MCSFClose,MCSFVolume
18.152,19.14,18.143,18.910999999999998,134425839.0
18.789,19.39,18.725,19.22,98524041.0
19.365,19.715,19.072,19.123,101865766.0
19.132,20.29,19.099,20.211,186914854.0
19.951,20.187,19.715,19.722,109627238.0
19.285,20.211,19.285,20.104,150394051.0
20.250999999999998,20.535,20.143,20.258,129839548.0
20.204,20.477999999999998,20.136,20.372,106539478.0
20.179000000000002,20.354,19.766,19.782,108634444.0
19.782,20.05,19.61,19.682000000000002,118142921.0
19.432000000000002,19.845,19.017,19.017,160560809.0
18.953,19.877,18.864,19.706,143318357.0
19.901,20.008,19.212,19.261,114671999.0
18.581,19.79,18.570999999999998,19.691,154178032.0
19.861,19.992,19.229,19.984,131272106.0
19.845,20.299,19.648,19.901,123404267.0
19.691,20.0,19.132,19.156,91602263.0
19.058,19.254,18.677,18.717,113727032.0
18.645,19.107,18.352999999999998,19.09,110239898.0
19.319000000000003,19.975,19.304000000000002,19.959,49026051.0
19.797,19.984,19.132,19.254,86877438.0
19.399,19.91,19.27,19.355999999999998,116647686.0
19.537,19.715,18.97,19.012,124571875.0
18.936,19.312,18.645,19.254,178147939.0
19.415,19.546,18.725,18.872,131560712.0
18.695,18.872,17.463,18.85,188200351.0
18.67,19.212,18.426,18.645,132336086.0
19.107,19.39,18.62,18.92,133081506.0
18.936,19.186,18.434,18.598,125630909.0
18.191,18.512999999999998,17.762999999999998,18.03,154707140.0
17.807000000000002,18.191,16.698,16.851,248306008.0
16.92,17.095,15.638,15.645,411107403.0
15.068,16.867,15.068,16.82,278832516.0
16.552,16.634,15.444,15.578,224922757.0
15.911,16.521,15.897,16.498,170273525.0
17.049,17.572,16.935,17.555999999999997,154423707.0
17.299,17.772000000000002,17.217,17.504,168588294.0
17.324,17.463,16.867,17.455,126289443.0
17.317,17.496,16.552,16.642,126667141.0
16.559,16.68,15.937000000000001,16.156,118407057.0
16.115,16.429000000000002,15.937000000000001,15.999,109177414.0
16.334,17.195999999999998,16.285999999999998,16.618,122092412.0
17.095,17.211,16.429000000000002,17.134,118554796.0
17.134,17.834,16.885,17.79,122310929.0
17.517,17.883,17.34,17.517,95102406.0
17.324,17.738,17.317,17.633,78346696.0
17.463,18.084,17.072,17.118,137649430.0
17.195999999999998,18.160999999999998,17.178,18.084,133637972.0
18.177,18.459,17.738,18.107,135025078.0
17.986,18.271,17.799,18.191,95001522.0
18.207,18.936,18.134,18.92,109965729.0
18.695,18.805999999999997,18.467,18.570999999999998,97338479.0
18.766,19.058,18.611,19.017,111409080.0
19.229,19.447,19.14,19.365,99779581.0
19.156,19.229,18.864,19.003,79214888.0
19.042,19.081,18.426,18.496,90059382.0
18.369,18.434,17.938,17.964000000000002,94874145.0
17.782,18.555,17.646,18.403,127204242.0
18.237000000000002,18.369,17.825,17.859,79981327.0
17.654,17.654,17.095,17.102,99374289.0
17.268,17.68,17.151,17.54,109294092.0
17.281,17.29,16.69,16.705,122316751.0
17.362000000000002,17.565,17.274,17.393,95878682.0
17.195999999999998,17.807000000000002,16.965,17.719,110793068.0
17.662,18.125999999999998,17.59,18.116,115502635.0
18.294,18.589000000000002,17.654,17.67,106745625.0
17.517,17.572,17.102,17.151,87538077.0
17.317,17.511,17.118,17.375999999999998,68576341.0
17.705,17.79,17.178,17.202,100132852.0
16.998,17.549,16.972,17.368,115050480.0
16.98,17.393,16.951,17.168,106868594.0
17.384,17.463,17.211,17.268,179724795.0
16.959,16.988,16.301,16.454,123335130.0
16.285999999999998,16.910999999999998,16.237000000000002,16.618,141342949.0
16.885,17.087,16.39,16.928,147309279.0
17.134,17.281,16.713,16.812,138690753.0
16.747,17.134,16.437,16.463,110766486.0
16.267,16.732,16.059,16.367,159163504.0
16.09,16.535999999999998,15.937000000000001,15.999,169434391.0
16.008,16.959,15.732000000000001,16.875999999999998,162569909.0
17.234,17.79,17.102,17.777,149920370.0
17.555999999999997,17.947,17.402,17.929000000000002,104436923.0
18.653,19.05,18.426,19.025,181026000.0
18.336,18.653,18.294,18.336,131487783.0
19.012,19.099,18.207,18.473,251726394.0
19.132,19.355999999999998,18.605,19.333,210694203.0
18.902,19.277,18.686,19.107,154798960.0
18.712,18.894000000000002,18.562,18.799,119750409.0
18.712,19.373,18.555,19.355999999999998,152665536.0
19.399,19.415,18.512999999999998,18.637,131934347.0
18.645,19.212,18.611,19.165,103842133.0
19.432000000000002,19.463,18.741,18.902,109496186.0
18.98,19.099,18.496,18.945,123842014.0
18.994,19.423,18.782,19.326,129932935.0
19.35,19.673,19.229,19.455,141731972.0
19.072,19.365,18.88,19.285,143862016.0
20.629,20.829,20.204,20.415,191815387.0
20.29,20.664,20.22,20.62,105300629.0
20.736,20.779,20.204,20.744,158370121.0
20.444000000000003,20.596999999999998,20.195999999999998,20.38,101449576.0
20.372,20.576,20.018,20.05,90825447.0
20.041,20.05,19.576,19.593,80367860.0
19.682000000000002,20.17,19.61,19.828,112553317.0
19.730999999999998,20.346,19.682000000000002,20.143,148092032.0
20.372,20.736,20.325,20.736,107401285.0
20.613000000000003,20.713,20.250999999999998,20.62,106735337.0
20.72,20.752,20.281,20.325,80034178.0
20.211,20.299,19.757,19.951,105214050.0
20.018,20.705,19.984,20.596999999999998,105461547.0
20.728,21.103,20.656,21.045,114242594.0
20.898000000000003,21.206999999999997,20.752,21.182,96392682.0
21.128,21.339000000000002,20.947,21.182,84846325.0
20.971999999999998,21.191,20.656,20.705,93712068.0
20.956,21.322,20.881999999999998,21.135,75822886.0
21.339000000000002,21.451,20.744,20.988000000000003,85542753.0
20.843000000000004,20.866999999999997,20.526999999999997,20.629,79001186.0
20.421,20.898000000000003,20.307000000000002,20.569000000000003,115521853.0
20.72,20.769000000000002,20.118,20.136,93756488.0
19.968,20.281,19.722,20.179000000000002,98681908.0
20.008,20.085,19.471,19.471,87973003.0
19.488,19.820999999999998,19.455,19.648,87794190.0
19.593,20.018,19.495,19.884,95233457.0
20.008,20.032,19.537,19.706,76127894.0
19.529,19.554000000000002,19.099,19.099,89854792.0
19.285,19.845,19.165,19.820999999999998,82833170.0
19.797,20.008,19.569000000000003,19.782,68469976.0
19.593,19.79,19.205,19.471,85850474.0
19.39,19.919,19.236,19.326,112995171.0
19.463,19.546,19.261,19.35,128454960.0
19.304000000000002,19.748,19.245,19.648,67208546.0
19.423,19.432000000000002,19.245,19.27,56364906.0
19.285,19.365,19.017,19.186,66376320.0
19.186,19.277,18.653,18.805999999999997,80239532.0
19.025,19.554000000000002,18.814,19.546,92339179.0
19.495,19.576,19.236,19.569000000000003,76467867.0
19.648,20.094,19.576,19.924,81956146.0
19.984,20.38,19.892,20.299,110713186.0
20.143,20.211,19.682000000000002,19.730999999999998,88984432.0
19.91,20.346,19.837,20.307000000000002,85244875.0
20.05,20.485,19.975,20.346,93432097.0
20.569000000000003,20.647,20.29,20.519000000000002,83887799.0
20.491999999999997,20.736,20.444000000000003,20.728,74819152.0
20.736,20.851,20.444000000000003,20.47,82456853.0
20.491999999999997,20.605,20.05,20.136,114623263.0
19.261,19.285,18.67,18.725,214553833.0
18.872,18.98,18.660999999999998,18.677,118542602.0
18.766,19.065,18.523,18.555,119365142.0
18.902,19.116,18.725,19.017,98145412.0
18.928,18.936,18.084,18.134,142140331.0
17.947,18.410999999999998,17.615,17.892,156970705.0
18.075,18.084,17.662,17.762999999999998,118587098.0
17.738,18.207,17.436,18.160999999999998,147176631.0
17.032,17.29,16.935,17.242,102156043.0
17.211,17.348,16.74,16.893,116260803.0
16.935,17.134,16.835,16.893,97257647.0
16.885,17.144000000000002,16.782,17.095,100720960.0
17.195999999999998,17.646,17.015,17.572,124745937.0
17.912,18.185,17.754,18.160999999999998,78519846.0
18.06,18.1,17.59,17.849,64401971.0
18.021,18.093,17.532,17.572,70103445.0
17.67,18.046,17.402,17.908,78446170.0
17.782,17.825,17.348,17.517,85960166.0
17.125999999999998,17.662,17.015,17.597,93792011.0
17.525,17.807000000000002,17.159000000000002,17.168,78350515.0
17.384,17.605999999999998,16.959,17.159000000000002,103444102.0
17.274,17.517,17.144000000000002,17.242,77974655.0
17.48,17.549,17.032,17.125999999999998,69870712.0
17.159000000000002,17.217,16.782,16.79,77952611.0
16.79,17.118,16.772000000000002,17.057000000000002,75673477.0
16.859,17.095,16.828,16.935,70634011.0
16.698,17.317,16.666,17.144000000000002,90871456.0
16.959,17.072,16.657,16.698,66936912.0
16.782,16.928,16.559,16.584,74379588.0
16.601,17.049,16.404,17.032,99656783.0
17.259,18.004,17.057000000000002,17.947,111361353.0
17.955,18.160999999999998,17.654,18.093,104035993.0
17.843,18.88,17.705,18.872,139074698.0
18.840999999999998,18.945,18.555,18.945,106002296.0
18.902,19.229,18.725,19.156,101462272.0
18.936,19.295,18.677,19.099,98958073.0
19.463,19.576,18.936,19.295,117211765.0
18.589000000000002,18.872,18.328,18.403,84170479.0
18.628,18.733,18.215,18.548,87398590.0
18.523,18.645,18.369,18.378,71034415.0
18.152,18.378,17.902,18.222,82276783.0
17.947,18.262,17.902,17.947,54403679.0
17.624000000000002,17.979,17.471,17.615,97387945.0
17.807000000000002,17.971,17.646,17.719,68367241.0
18.262,18.92,18.262,18.717,93835325.0
18.910999999999998,18.987000000000002,18.628,18.725,78776609.0
18.741,18.774,18.143,18.253,76537232.0
19.081,19.229,18.313,18.313,90233875.0
18.419,18.799,18.336,18.611,74411988.0
18.637,18.677,17.859,17.883,105720548.0
17.979,18.039,17.662,17.892,70956173.0
18.107,18.320999999999998,17.428,17.605999999999998,98595705.0
17.662,18.1,17.463,18.012999999999998,71395577.0
17.955,18.039,17.532,17.908,88438797.0
18.628,18.725,17.902,18.125999999999998,118703302.0
18.021,18.589000000000002,18.004,18.555,80399509.0
18.229,18.774,18.215,18.725,81065338.0
18.733,18.910999999999998,18.532,18.717,76705290.0
18.54,18.717,18.426,18.548,71299682.0
18.434,18.653,18.313,18.345,73905760.0
18.473,18.872,18.426,18.725,77502050.0
18.88,19.099,18.686,18.782,90735412.0
18.725,18.832,18.378,18.598,76535809.0
19.025,19.261,18.962,19.072,74230149.0
18.945,19.065,18.840999999999998,18.910999999999998,61324064.0
18.98,19.05,18.589000000000002,18.653,62024038.0
18.805999999999997,18.928,18.605,18.766,62804491.0
18.832,18.953,18.489,18.605,83128896.0
18.480999999999998,18.589000000000002,18.004,18.046,76200722.0
18.093,18.191,17.825,17.921,72539333.0
17.921,17.979,17.375999999999998,17.489,150001726.0
17.605999999999998,17.662,17.496,17.581,128377454.0
17.605999999999998,17.859,17.489,17.624000000000002,105893655.0
17.646,18.107,17.624000000000002,18.039,94135669.0
17.807000000000002,17.947,17.633,17.754,103720883.0
17.995,18.125999999999998,17.834,17.908,117361915.0
18.177,18.215,17.883,17.929000000000002,91147898.0
18.012999999999998,18.134,17.883,18.1,83918348.0
18.185,18.352999999999998,18.004,18.093,114831181.0
17.807000000000002,17.843,17.471,17.525,159606313.0
17.782,17.875,17.211,17.226,166526833.0
17.259,17.455,17.168,17.281,101188474.0
17.419,18.012999999999998,17.352999999999998,17.955,110838610.0
17.947,18.160999999999998,17.772000000000002,18.1,104144541.0
18.169,18.294,18.004,18.185,91023813.0
18.336,18.378,17.816,17.938,75804689.0
18.021,18.496,17.947,18.473,96392346.0
18.653,19.017,18.581,18.886,167982082.0
18.902,19.229,18.712,18.97,123640821.0
18.987000000000002,19.205,18.928,18.97,87440130.0
19.165,19.195,18.928,19.156,119451733.0
19.017,19.09,18.548,18.757,72265805.0
18.660999999999998,18.945,18.598,18.703,71374501.0
18.653,18.910999999999998,18.294,18.378,83149403.0
18.378,18.88,18.345,18.733,70997319.0
18.88,19.165,18.581,18.653,104482914.0
18.872,19.012,18.555,18.653,66608612.0
18.62,19.065,18.473,19.025,83730700.0
19.285,19.593,19.245,19.562,129278498.0
19.423,19.61,19.22,19.245,54203859.0
19.657,20.05,19.61,19.951,122259129.0
19.837,20.227,19.828,20.153,85062776.0
20.153,20.153,19.828,19.992,85622595.0
19.975,19.975,19.35,19.576,76252687.0
19.61,19.975,19.569000000000003,19.868,69232466.0
20.104,20.235,19.691,19.933,83100508.0
19.992,20.032,19.715,19.845,73605850.0
20.057000000000002,20.094,19.79,20.026,68587260.0
19.748,19.845,19.312,19.423,100056919.0
19.722,19.812,19.463,19.569000000000003,87135391.0
19.554000000000002,19.576,18.92,18.945,66573591.0
19.123,19.326,19.012,19.195,70930587.0
19.22,19.39,19.017,19.245,68478710.0
19.488,19.584,18.902,18.92,73588575.0
19.123,19.61,18.97,19.569000000000003,74448981.0
19.601,19.648,19.285,19.365,72368138.0
19.562,19.576,19.09,19.261,85743832.0
19.254,19.333,19.042,19.081,56676609.0
19.355999999999998,19.643,19.148,19.22,84489454.0
19.156,19.295,19.012,19.042,58613658.0
19.025,19.22,18.733,19.05,71223778.0
19.148,19.312,18.628,18.67,80841708.0
18.589000000000002,19.058,18.505,18.660999999999998,77359970.0
18.717,18.782,18.512999999999998,18.712,60824347.0
18.832,18.902,18.555,18.611,45804598.0
18.611,18.910999999999998,18.589000000000002,18.637,50077217.0
18.712,18.749000000000002,18.512999999999998,18.725,52509119.0
18.766,18.840999999999998,18.555,18.628,54296722.0
18.67,18.712,18.570999999999998,18.653,50885507.0
18.637,18.67,18.505,18.589000000000002,37941484.0
18.598,18.799,18.523,18.703,62954455.0
18.703,19.39,18.703,19.365,100269103.0
19.14,19.304000000000002,18.92,19.245,78054366.0
19.39,19.447,19.012,19.09,87805458.0
19.488,19.61,19.072,19.081,90492480.0
19.148,19.407,18.886,19.333,65342261.0
19.295,19.342,19.14,19.22,42101424.0
19.285,19.342,19.09,19.295,63509245.0
19.254,19.319000000000003,19.171,19.295,47417390.0
19.951,20.664,19.924,20.590999999999998,150489220.0
20.444000000000003,20.713,20.363,20.69,82660381.0
20.545,20.923000000000002,20.491999999999997,20.647,88007037.0
20.656,21.045,20.62,20.988000000000003,63375478.0
20.851,20.891,20.596999999999998,20.638,60916668.0
20.127,20.453,20.07,20.258,52088658.0
20.0,20.664,19.432000000000002,20.62,76659160.0
20.638,20.819000000000003,20.613000000000003,20.638,56946729.0
20.673000000000002,21.063000000000002,20.605,21.029,71834930.0
21.029,21.063000000000002,20.713,20.736,64906347.0
20.728,21.476,20.682,21.468000000000004,92450715.0
21.653000000000002,21.808000000000003,21.482,21.799,127033262.0
21.386,21.834,20.964000000000002,21.149,90273897.0
21.191,21.619,21.011,21.539,79478146.0
21.539,21.612,20.682,20.713,91320763.0
20.713,21.069000000000003,20.535,20.553,77302459.0
20.673000000000002,21.039,20.444000000000003,20.98,65115138.0
20.803,20.819000000000003,20.195999999999998,20.227,87007123.0
21.363000000000003,21.363000000000003,20.866999999999997,20.971999999999998,64583434.0
21.264,21.354,20.956,21.063000000000002,86197035.0
21.039,21.248,20.859,20.997,51682576.0
21.088,21.173000000000002,20.736,20.939,54051017.0
20.851,20.930999999999997,20.72,20.866999999999997,48313315.0
20.752,21.288,20.752,21.149,80105143.0
21.039,21.33,20.956,21.273000000000003,58088088.0
21.305,21.313000000000002,20.956,21.055,68659782.0
21.063000000000002,21.371,20.956,21.354,53318544.0
21.354,21.416999999999998,21.223000000000003,21.354,60704068.0
21.128,21.248,20.956,21.011,67083303.0
20.898000000000003,21.156999999999996,20.444000000000003,21.039,92220789.0
19.845,19.933,19.22,19.373,289797805.0
19.365,19.715,19.365,19.576,90184987.0
19.715,19.803,19.562,19.79,98610265.0
19.766,19.828,19.399,19.455,101081125.0
19.648,19.673,18.855999999999998,19.012,135687406.0
19.186,19.236,19.003,19.017,95687605.0
19.171,19.463,19.132,19.415,79392261.0
19.35,19.365,18.928,18.97,115475823.0
19.025,19.156,18.92,18.994,84553700.0
19.107,19.14,18.92,19.081,93719287.0
19.195,19.277,18.936,18.994,79494679.0
19.012,19.081,18.92,18.92,75005389.0
18.928,18.98,18.677,18.774,89320385.0
18.805999999999997,19.017,18.637,18.902,104364874.0
18.814,18.872,18.512999999999998,18.695,108500003.0
18.703,18.936,18.512999999999998,18.555,114275430.0
18.473,18.512999999999998,18.075,18.304000000000002,142791251.0
18.434,18.799,18.279,18.304000000000002,147133900.0
18.403,18.589000000000002,18.313,18.442999999999998,108375228.0
18.313,18.653,18.245,18.262,146841408.0
18.434,18.467,18.245,18.271,97326440.0
18.434,18.782,18.395,18.725,137787317.0
18.725,18.88,18.467,18.480999999999998,118178585.0
18.480999999999998,18.653,18.426,18.512999999999998,95868562.0
18.85,19.072,18.555,18.799,140070736.0
18.88,18.987000000000002,18.645,18.67,116966446.0
18.782,18.97,18.645,18.677,127964082.0
18.886,19.27,18.864,18.902,132777634.0
19.012,19.165,18.782,19.09,124519970.0
19.236,19.365,19.099,19.195,142314714.0
19.245,19.373,19.195,19.35,113865408.0
19.35,19.480999999999998,19.123,19.365,109010747.0
19.423,19.504,19.285,19.39,95038792.0
19.682000000000002,19.715,19.415,19.455,122120605.0
19.521,19.766,19.480999999999998,19.691,101667593.0
19.691,19.706,19.537,19.673,73816446.0
19.715,19.975,19.682000000000002,19.933,84076785.0
20.0,20.05,19.79,19.91,105625522.0
19.766,19.959,19.627,19.782,60324374.0
19.775,19.892,19.648,19.757,54437002.0
19.797,20.032,19.766,19.984,55558624.0
19.942,20.05,19.933,20.026,47279937.0
19.951,20.05,19.812,19.919,57993592.0
20.187,20.500999999999998,20.17,20.477999999999998,92536265.0
20.51,20.576,20.429000000000002,20.553,64524219.0
20.491999999999997,20.596999999999998,20.38,20.526999999999997,74621654.0
20.656,20.72,20.372,20.491999999999997,80822534.0
20.396,20.421,20.07,20.127,92178139.0
20.136,20.179000000000002,19.901,20.062,76745560.0
20.041,20.112000000000002,19.837,19.959,70854957.0
20.018,20.179000000000002,19.992,20.153,60340444.0
20.05,20.17,19.951,20.041,80401839.0
20.187,20.281,20.032,20.235,87933229.0
20.22,20.339000000000002,20.062,20.307000000000002,87609074.0
20.267,20.299,20.05,20.118,55698261.0
20.104,20.227,19.820999999999998,19.933,86431773.0
19.951,20.05,19.782,19.861,65966556.0
19.757,19.959,19.648,19.648,83350659.0
19.691,19.775,19.521,19.619,76331743.0
19.648,19.79,19.593,19.706,64879841.0
19.782,19.812,19.537,19.576,66115178.0
19.546,19.757,19.514,19.657,51930790.0
19.61,19.812,19.537,19.757,70797196.0
19.715,19.757,19.593,19.61,61509317.0
19.635,19.691,19.285,19.35,92808551.0
19.432000000000002,19.715,19.35,19.643,59748782.0
19.584,19.722,19.455,19.480999999999998,69174612.0
19.576,19.635,19.229,19.254,84987111.0
19.39,19.504,19.285,19.333,79460605.0
19.463,19.471,19.27,19.365,69064401.0
19.355999999999998,19.61,19.319000000000003,19.562,76171040.0
