Date,Open,High,Low,Close,Volume
2013-06-20,29.605,29.663,28.835,28.941,63064691
2013-06-21,29.085,29.147,28.56,28.741,98758097
2013-06-24,28.465,29.553,28.145,29.139,64935663
2013-06-25,29.45,29.709,28.916,29.095,50989533
2013-06-26,29.484,29.793,29.287,29.682,56319229
2013-06-27,29.83,30.054,29.812,29.914,33552780
2013-06-28,29.709,30.061,29.673,29.849,75853608
2013-07-01,30.029,30.235,29.663,29.692,35945183
2013-07-02,29.736,29.76,29.061,29.325,43551257
2013-07-03,29.085,29.701,29.033,29.389,18509562
2013-07-05,29.457,29.586,29.016,29.563,30187933
2013-07-08,29.682,29.89,29.361,29.663,37491608
2013-07-09,29.881,29.897,29.5,29.682,29301622
2013-07-10,29.673,30.078,29.655,29.986,34565137
2013-07-11,30.245,30.909,30.158,30.839,62064671
2013-07-12,30.746,30.873,30.485,30.824,41084198
2013-07-15,30.815,31.299,30.746,31.257,39512340
2013-07-16,31.116,31.478,31.075,31.34,42099261
2013-07-17,31.402,31.447,30.667,30.883,43150887
2013-07-18,30.866,31.014,30.435,30.624,57183918
2013-07-19,27.997,28.231,26.805,27.132,287455636
2013-07-22,27.39,27.66,27.307,27.66,91458440
2013-07-23,27.574,27.686,27.4,27.497,76165855
2013-07-24,27.679,27.813,27.556,27.615,61112826
2013-07-25,27.324,27.348,27.004,27.123,73161051
2013-07-26,27.013,27.324,26.96,27.324,44712618
2013-07-29,27.194,27.307,27.132,27.253,33414768
2013-07-30,27.463,27.757,27.263,27.521,53003456
2013-07-31,27.625,27.695,27.4,27.513,50803467
2013-08-01,27.714,27.73,27.307,27.365,49249402
2013-08-02,27.382,27.565,27.281,27.556,33790442
2013-08-05,27.565,27.652,27.34,27.39,35859269
2013-08-06,27.272,27.365,27.115,27.29,42047077
2013-08-07,27.253,27.739,27.004,27.705,44057348
2013-08-08,27.858,28.578,27.695,28.42,68321403
2013-08-09,28.317,28.43,28.058,28.256,31018451
2013-08-12,28.049,28.491,28.049,28.403,29503921
2013-08-13,28.29,28.326,28.03,28.046,45356633
2013-08-14,27.968,29.029,27.584,28.153,55763886
2013-08-15,27.818,28.004,26.835,27.664,38313593
2013-08-16,27.664,27.838,27.551,27.673,37767362
2013-08-19,27.637,27.818,27.308,27.318,32071136
2013-08-20,27.357,27.76,27.301,27.515,26407056
2013-08-21,27.507,27.854,27.448,27.507,42979287
2013-08-22,28.013,28.271,27.935,28.185,35816774
2013-08-23,30.603,30.631,29.586,30.24,259110881
2013-08-26,29.933,30.171,29.614,29.718,83637519
2013-08-27,29.162,29.673,28.849,28.944,67248809
2013-08-28,29.056,29.239,28.718,28.736,50863312
2013-08-29,28.654,29.239,28.543,29.195,52036368
2013-08-30,29.037,29.135,28.791,29.063,49161151
2013-09-03,27.628,27.909,27.228,27.744,177545051
2013-09-04,27.318,27.384,27.071,27.141,163529072
2013-09-05,27.063,27.357,26.932,27.186,82328119
2013-09-06,27.228,27.318,27.09,27.106,86688379
2013-09-09,27.177,27.664,27.151,27.551,57030161
2013-09-10,27.76,28.195,27.664,28.185,65370650
2013-09-11,28.345,28.654,28.309,28.492,44911249
2013-09-12,28.475,28.524,28.361,28.447,37767051
2013-09-13,28.514,28.779,28.29,28.743,47006870
2013-09-16,29.047,29.153,28.483,28.543,63223113
2013-09-17,29.081,29.127,28.629,28.654,97346696
2013-09-18,28.674,29.063,28.569,28.996,73663350
2013-09-19,29.135,29.309,28.996,29.275,48294749
2013-09-20,29.072,29.135,28.447,28.533,118250820
2013-09-23,28.317,28.69,28.28,28.492,45766610
2013-09-24,28.605,28.605,27.976,28.246,46249446
2013-09-25,28.271,28.543,28.195,28.29,33215393
2013-09-26,28.403,28.718,28.361,28.514,32739724
2013-09-27,28.615,29.369,28.605,28.951,63599461
2013-09-30,28.718,28.986,28.455,28.958,45780439
2013-10-01,29.013,29.249,28.977,29.219,42173073
2013-10-02,29.029,29.614,28.968,29.516,53932790
2013-10-03,29.483,29.586,29.081,29.465,44479721
2013-10-04,29.317,29.58,29.258,29.483,37912563
2013-10-07,29.239,29.332,28.892,28.977,40298276
2013-10-08,28.977,29.004,28.543,28.727,47085189
2013-10-09,28.779,29.021,28.681,28.779,41228747
2013-10-10,28.986,29.491,28.944,29.379,49264462
2013-10-11,29.309,29.71,29.309,29.701,34511813
2013-10-14,29.498,30.023,29.397,29.98,31891623
2013-10-15,30.171,30.45,29.997,30.016,54125730
2013-10-16,30.109,30.371,30.074,30.143,40346733
2013-10-17,29.98,30.45,29.906,30.388,36020541
2013-10-18,30.24,30.45,29.875,30.423,48045084
2013-10-21,30.44,30.631,30.378,30.45,31526750
2013-10-22,30.474,30.545,30.04,30.091,46468865
2013-10-23,29.892,30.016,29.301,29.379,67317818
2013-10-24,29.406,29.673,29.21,29.341,60839684
2013-10-25,31.223,31.582,30.866,31.09,130411576
2013-10-28,30.988,31.09,30.691,30.954,44108675
2013-10-29,31.007,31.084,30.682,30.909,36431247
2013-10-30,30.918,31.143,30.831,30.927,42520189
2013-10-31,31.014,31.06,30.754,30.81,47907832
2013-11-01,31.041,31.06,30.797,30.918,46274923
2013-11-04,30.97,31.311,30.936,31.277,32247482
2013-11-05,31.143,31.946,31.127,31.885,59377719
2013-11-06,32.407,33.258,32.249,33.224,102195642
2013-11-07,33.034,33.077,32.574,32.633,69457647
2013-11-08,32.78,32.877,32.492,32.877,42223400
2013-11-11,32.8,32.877,32.501,32.711,30880561
2013-11-12,32.529,32.72,32.372,32.511,36371146
2013-11-13,32.181,33.207,32.111,33.198,51654552
2013-11-14,32.997,33.18,32.824,33.086,53075284
2013-11-15,33.024,33.086,32.824,32.929,58149214
2013-11-18,32.501,32.702,32.258,32.372,61219795
2013-11-19,32.311,32.643,32.153,32.214,50490349
2013-11-20,32.372,32.804,32.319,32.512,36760020
2013-11-21,32.678,32.906,32.669,32.794,26288092
2013-11-22,32.906,33.038,32.731,32.942,31912867
2013-11-25,33.257,33.276,32.942,33.001,34952940
2013-11-26,32.942,33.01,32.748,32.748,39310878
2013-11-27,32.942,33.108,32.873,32.966,29655136
2013-11-29,33.16,33.573,33.16,33.431,25194285
2013-12-02,33.396,34.001,33.37,33.713,48984119
2013-12-03,33.441,33.75,33.386,33.59,59429884
2013-12-04,33.503,34.178,33.423,34.144,59219402
2013-12-05,34.063,34.089,32.599,33.319,132651263
2013-12-06,33.686,33.801,33.31,33.634,41564062
2013-12-09,33.81,34.08,33.642,33.942,34528732
2013-12-10,33.844,34.107,33.337,33.414,43139222
2013-12-11,33.37,33.581,32.784,32.975,45449738
2013-12-12,33.001,33.001,32.599,32.635,41070929
2013-12-13,32.809,32.836,32.108,32.171,45703759
2013-12-16,32.161,32.442,32.037,32.337,36193132
2013-12-17,32.399,32.539,31.855,32.02,51984261
2013-12-18,31.88,32.093,31.152,32.073,72069889
2013-12-19,32.012,32.046,31.636,31.784,38961429
2013-12-20,31.739,32.382,31.733,32.266,71452225
2013-12-23,32.274,32.346,32.046,32.108,28630644
2013-12-24,32.197,32.591,32.127,32.512,16244236
2013-12-26,32.616,32.873,32.591,32.826,20088093
2013-12-27,32.949,32.984,32.591,32.696,16609632
2013-12-30,32.635,32.776,32.353,32.696,18567392
2013-12-31,32.794,32.949,32.635,32.803,19963866
2014-01-02,32.748,32.794,32.53,32.583,34949288
2014-01-03,32.616,32.635,32.093,32.363,35509449
2014-01-06,32.311,32.346,31.661,31.679,49739332
2014-01-07,31.855,31.994,31.746,31.924,40948594
2014-01-08,31.566,31.687,31.196,31.352,68405375
2014-01-09,31.461,31.485,31.041,31.152,41649373
2014-01-10,31.476,31.697,31.344,31.6,46251660
2014-01-13,31.557,31.585,30.54,30.671,52360266
2014-01-14,30.454,31.461,30.363,31.37,47474625
2014-01-15,31.461,32.257,31.435,32.23,51188645
2014-01-16,32.171,32.442,31.838,32.346,43363092
2014-01-17,32.293,32.293,31.697,31.898,52803760
2014-01-21,32.24,32.283,31.618,31.714,36013243
2014-01-22,31.792,31.847,31.344,31.501,25042742
2014-01-23,31.642,31.679,31.143,31.618,50650473
2014-01-24,32.836,32.924,32.029,32.274,87869762
2014-01-27,32.327,32.346,31.548,31.593,50726927
2014-01-28,31.671,31.907,31.344,31.802,41314749
2014-01-29,31.548,32.337,31.476,32.143,60201081
2014-01-30,32.214,32.337,31.766,32.319,40028485
2014-01-31,32.407,33.221,32.055,33.178,106275286
2014-02-03,33.118,33.31,31.942,31.985,73102863
2014-02-04,32.416,32.608,31.784,31.871,62390207
2014-02-05,31.82,31.977,31.389,31.407,63676766
2014-02-06,31.398,31.784,31.294,31.723,40340704
2014-02-07,31.82,32.083,31.575,32.055,38026396
2014-02-10,32.108,32.266,31.82,32.266,30545126
2014-02-11,32.337,32.669,32.319,32.591,36676956
2014-02-12,32.748,32.966,32.704,32.854,30856884
2014-02-13,32.731,33.195,32.731,32.975,42934736
2014-02-14,32.784,33.128,32.731,32.984,49026397
2014-02-18,33.258,33.373,33.048,33.057,37169971
2014-02-19,32.88,33.349,32.872,33.136,33724675
2014-02-20,33.179,33.455,33.038,33.349,31162429
2014-02-21,33.516,33.876,33.445,33.552,43115658
2014-02-24,33.296,33.542,33.161,33.296,36384827
2014-02-25,33.258,33.435,32.993,33.161,34936067
2014-02-26,33.197,33.34,32.853,33.102,46461004
2014-02-27,33.083,33.473,32.889,33.445,38380716
2014-02-28,33.561,33.976,33.408,33.841,46656638
2014-03-03,33.497,33.684,33.119,33.373,33650866
2014-03-04,33.747,33.991,33.63,33.932,30409340
2014-03-05,33.79,33.807,33.507,33.665,23229307
2014-03-06,33.692,33.782,33.473,33.701,26711200
2014-03-07,33.833,33.885,33.296,33.482,30105500
2014-03-10,33.542,33.577,33.322,33.408,21517236
2014-03-11,33.455,33.773,33.322,33.586,28547389
2014-03-12,33.382,33.949,33.382,33.807,34522363
2014-03-13,33.941,33.968,33.25,33.473,36416632
2014-03-14,33.258,33.684,33.136,33.304,30785960
2014-03-17,33.489,33.932,33.382,33.611,23183293
2014-03-18,33.798,35.245,33.764,34.937,72521470
2014-03-19,34.786,34.937,34.371,34.689,39781931
2014-03-20,34.672,35.906,34.663,35.627,67094510
2014-03-21,35.971,36.167,35.345,35.477,91390038
2014-03-24,35.662,35.898,35.211,35.775,52184204
2014-03-25,35.916,36.209,35.301,35.634,48895437
2014-03-26,35.765,35.961,34.981,35.149,47525409
2014-03-27,35.107,35.31,34.753,34.77,40038548
2014-03-28,35.149,35.894,35.054,35.603,49211945
2014-03-31,35.687,36.662,35.687,36.209,53067649
2014-04-01,36.341,36.741,36.28,36.589,36913679
2014-04-02,36.607,36.8,36.369,36.525,32448260
2014-04-03,36.477,36.477,35.961,36.226,34118419
2014-04-04,36.441,36.563,35.016,35.221,58193825
2014-04-07,35.301,35.576,35.107,35.159,42512259
2014-04-08,35.115,35.272,34.629,35.177,40661274
2014-04-09,35.272,35.822,35.228,35.752,31012574
2014-04-10,35.724,35.944,34.53,34.77,52026521
2014-04-11,34.453,35.149,34.453,34.636,38863397
2014-04-14,34.549,34.814,34.361,34.613,36232047
2014-04-15,34.718,35.301,34.494,35.115,38453264
2014-04-16,35.387,35.705,35.253,35.687,34657674
2014-04-17,35.345,35.5,34.904,35.345,41531940
2014-04-21,35.433,35.47,35.149,35.282,25155507
2014-04-22,35.301,35.46,35.186,35.328,30628643
2014-04-23,35.32,35.328,34.868,35.062,27836704
2014-04-24,35.115,35.31,34.718,35.211,47955071
2014-04-25,35.593,35.934,35.115,35.253,64386775
2014-04-28,35.46,36.477,35.414,36.103,57285627
2014-04-29,36.306,36.387,35.678,35.784,33549929
2014-04-30,35.662,35.775,35.486,35.687,40140013
2014-05-01,35.546,35.652,35.291,35.336,32589235
2014-05-02,35.62,35.634,35.035,35.062,49149028
2014-05-05,34.914,35.016,34.718,34.83,25411478
2014-05-06,34.708,34.761,34.407,34.503,30689900
2014-05-07,34.636,34.904,34.018,34.822,47260401
2014-05-08,34.753,35.245,34.424,35.016,36363334
2014-05-09,34.929,35.203,34.776,34.929,33561038
2014-05-12,35.107,35.353,35.026,35.31,25791623
2014-05-13,35.511,36.031,35.452,35.956,30355356
2014-05-14,35.853,35.985,35.63,35.798,21152442
2014-05-15,35.664,35.939,35.148,35.227,42482851
2014-05-16,35.291,35.443,34.934,35.433,33573284
2014-05-19,35.236,35.424,35.106,35.362,27582249
2014-05-20,35.362,35.53,35.106,35.301,23966612
2014-05-21,35.407,35.894,35.353,35.894,25178155
2014-05-22,35.844,35.894,35.452,35.673,22708899
2014-05-23,35.853,35.911,35.586,35.689,20256596
2014-05-27,35.778,35.818,35.415,35.755,29407460
2014-05-28,35.707,35.755,35.424,35.595,28902065
2014-05-29,35.717,35.894,35.501,35.889,22362389
2014-05-30,35.985,36.449,35.808,36.422,38864203
2014-06-02,36.431,36.553,36.188,36.287,20799834
2014-06-03,36.119,36.188,35.808,35.844,20312609
2014-06-04,35.769,35.911,35.461,35.871,26089995
2014-06-05,36.109,36.697,35.939,36.663,35817231
2014-06-06,36.893,37.061,36.688,36.901,27046146
2014-06-09,36.856,36.901,36.49,36.715,16874408
2014-06-10,36.5,36.617,36.348,36.572,16992488
2014-06-11,36.412,36.535,36.271,36.348,20272392
2014-06-12,36.304,36.367,35.844,36.099,33520291
2014-06-13,36.535,36.972,36.348,36.679,29575134
2014-06-16,36.508,37.017,36.508,36.919,27208552
2014-06-17,36.733,37.286,35.881,37.079,25312870
2014-06-18,37.007,37.132,36.635,37.052,30459451
2014-06-19,37.034,37.16,36.767,36.928,22297962
2014-06-20,36.848,37.212,36.811,37.079,53691989
2014-06-23,37.105,37.363,37.087,37.353,21065979
2014-06-24,37.212,37.311,36.972,37.132,29807821
2014-06-25,37.096,37.409,36.883,37.39,22537717
2014-06-26,37.302,37.311,36.856,37.114,26533438
2014-06-27,37.017,37.625,36.928,37.585,83902253
2014-06-30,37.513,37.55,37.096,37.096,34620675
2014-07-01,37.238,37.497,37.087,37.248,30261156
2014-07-02,37.132,37.276,36.945,37.276,22716136
2014-07-03,37.293,37.353,36.972,37.187,17950913
2014-07-07,37.142,37.471,37.105,37.353,24677782
2014-07-08,37.257,37.363,37.017,37.168,35092021
2014-07-09,37.311,37.353,36.945,37.069,20734832
2014-07-10,36.801,37.363,36.518,37.087,24566629
2014-07-11,37.096,37.446,36.901,37.446,27073529
2014-07-14,37.559,37.766,37.4,37.488,24597235
2014-07-15,37.657,37.783,37.39,37.766,32319721
2014-07-16,37.808,39.418,37.79,39.211,71176780
2014-07-17,40.432,40.664,39.365,39.616,92370115
2014-07-18,39.72,39.891,39.365,39.758,48787783
2014-07-21,39.642,40.175,39.339,39.881,42264926
2014-07-22,40.033,40.167,39.667,39.881,48406519
2014-07-23,40.432,40.432,39.694,39.918,58861696
2014-07-24,39.97,40.033,39.428,39.497,34537818
2014-07-25,39.41,39.73,39.41,39.588,30055337
2014-07-28,39.465,39.598,39.079,39.117,33369094
2014-07-29,39.06,39.221,38.821,39.035,31208346
2014-07-30,39.203,39.231,38.511,38.77,35883599
2014-07-31,38.589,38.867,38.326,38.395,35452837
2014-08-01,38.439,38.478,37.899,38.127,35038259
2014-08-04,38.227,38.672,38.085,38.58,38527765
2014-08-05,38.53,38.662,38.102,38.326,29526369
2014-08-06,38.022,38.404,37.55,38.022,27690751
2014-08-07,38.109,38.652,37.942,38.458,34076721
2014-08-08,38.458,38.53,38.175,38.43,32534223
2014-08-11,38.486,38.652,38.27,38.43,22875897
2014-08-12,38.289,38.776,38.253,38.715,24091207
2014-08-13,38.858,39.303,38.715,39.211,25728284
2014-08-14,39.211,39.515,39.154,39.383,21709094
2014-08-15,39.658,39.942,39.497,39.844,46774516
2014-08-18,39.979,40.131,39.749,40.131,30231552
2014-08-19,40.254,40.587,40.131,40.577,31428401
2014-08-20,40.587,40.639,40.193,40.236,27649647
2014-08-21,40.141,40.507,40.131,40.479,24894864
2014-08-22,40.561,40.702,40.347,40.416,20436967
2014-08-25,40.639,40.677,40.32,40.433,18887519
2014-08-26,40.561,40.639,40.226,40.293,16615178
2014-08-27,40.193,40.284,40.067,40.167,23780852
2014-08-28,40.058,40.264,39.933,40.175,19725544
2014-08-29,40.363,40.677,40.151,40.668,24138617
2014-09-02,40.668,40.694,40.151,40.363,25662251
2014-09-03,39.861,40.381,39.861,40.246,37630085
2014-09-04,40.049,40.526,40.032,40.517,29576666
2014-09-05,40.381,41.112,40.381,41.096,41254421
2014-09-08,41.197,41.892,41.168,41.598,51092349
2014-09-09,41.598,42.046,41.553,41.861,45018986
2014-09-10,41.91,42.02,41.429,41.929,30501263
2014-09-11,41.841,42.072,41.598,42.072,32637917
2014-09-12,42.01,42.09,41.716,41.796,42724074
2014-09-15,41.66,41.813,41.268,41.391,42077257
2014-09-16,41.526,41.937,41.439,41.861,31169919
2014-09-17,41.429,41.796,41.382,41.643,42797830
2014-09-18,41.707,41.919,41.59,41.786,39704619
2014-09-19,41.9,42.583,41.716,42.537,226241863
2014-09-22,42.343,42.413,42.055,42.127,43216657
2014-09-23,41.937,42.055,41.598,41.679,37345446
2014-09-24,41.741,42.173,41.483,42.145,29695840
2014-09-25,41.966,42.154,41.205,41.214,36944527
2014-09-26,41.112,41.733,40.963,41.543,30249380
2014-09-29,41.159,41.679,40.963,41.573,29146523
2014-09-30,41.51,41.605,41.188,41.501,36901532
2014-10-01,41.419,41.653,41.045,41.087,42547070
2014-10-02,41.027,41.268,40.855,40.963,28061163
2014-10-03,41.159,41.447,40.829,41.26,36253897
2014-10-06,41.287,41.447,41.105,41.26,23016797
2014-10-07,41.054,41.112,40.658,40.757,28736430
2014-10-08,40.722,41.974,40.587,41.877,36898389
2014-10-09,41.624,41.892,40.945,41.045,38455425
2014-10-10,40.82,41.287,39.343,39.413,58061507
2014-10-13,39.225,39.889,38.931,39.072,41441671
2014-10-14,39.269,39.727,38.994,39.147,42583842
2014-10-15,38.485,38.842,37.685,38.69,67271874
2014-10-16,38.071,38.565,37.794,38.259,54783526
2014-10-17,38.672,39.334,38.305,39.054,45446161
2014-10-20,38.548,39.513,38.323,39.461,38572147
2014-10-21,39.711,40.254,39.556,40.175,40700515
2014-10-22,40.284,40.347,39.584,39.727,37512384
2014-10-23,39.987,40.677,39.861,40.302,50716283
2014-10-24,41.9,41.984,40.443,41.295,68231817
2014-10-27,40.919,41.268,40.919,41.096,33928119
2014-10-28,41.054,41.624,40.973,41.615,32451794
2014-10-29,41.573,41.803,41.483,41.733,33830165
2014-10-30,41.447,41.467,40.973,41.224,33595849
2014-10-31,42.02,42.046,41.605,42.028,40048052
2014-11-03,41.974,42.485,41.832,42.468,25827768
2014-11-04,42.343,42.725,42.297,42.583,24051428
2014-11-05,42.788,42.879,42.305,42.845,25076288
2014-11-06,42.845,43.738,42.779,43.595,36904640
2014-11-07,43.791,43.791,43.227,43.576,31279504
2014-11-10,43.585,43.998,43.46,43.766,40627849
2014-11-11,43.728,43.801,43.552,43.748,26190767
2014-11-12,43.469,43.791,43.432,43.666,25383065
2014-11-13,43.694,44.445,43.603,44.408,29278362
2014-11-14,44.527,44.795,44.213,44.383,32487435
2014-11-17,44.23,44.499,43.99,44.275,33867393
2014-11-18,44.257,44.436,43.868,43.906,26682517
2014-11-19,43.834,43.915,43.173,43.436,29059604
2014-11-20,43.24,43.868,43.123,43.868,23875324
2014-11-21,44.159,44.186,42.854,43.22,47605653
2014-11-24,43.23,43.24,42.688,42.871,39334844
2014-11-25,42.93,43.212,42.743,42.761,31091823
2014-11-26,42.779,43.23,42.591,43.014,30155759
2014-11-28,43.193,43.409,42.888,43.068,23905566
2014-12-01,43.132,43.942,42.978,43.798,34623719
2014-12-02,43.996,44.186,43.417,43.654,28606118
2014-12-03,43.635,43.69,43.068,43.31,26125123
2014-12-04,43.59,44.195,43.417,43.996,33686411
2014-12-05,43.979,44.113,43.58,43.618,30319801
2014-12-08,43.53,43.555,42.734,42.958,29598205
2014-12-09,42.437,43.164,42.383,42.871,27004636
2014-12-10,42.862,42.93,42.068,42.247,33782613
2014-12-11,42.41,43.004,42.049,42.492,32261072
