DJIOpen,DJIHigh,DJILow,DJIClose,DJIVolume
17596.93,17635.78,17505.5,17550.69,99072064.0
17555.24,17661.37,17492.9,17540.47,102456728.0
17542.61,17572.04,17362.86,17419.75,96191832.0
17414.94,17414.94,17279.08,17373.38,81818896.0
17375.18,17629.13,17375.18,17615.17,92438416.0
17593.59,17593.59,17352.63,17402.84,103040648.0
17382.93,17423.9,17125.81,17402.51,120665472.0
17401.64,17481.78,17341.34,17408.25,88549264.0
17410.12,17492.9,17394.06,17477.4,82148776.0
17472.66,17551.4,17341.72,17545.18,73380592.0
17537.3,17568.4,17486.42,17511.34,79902240.0
17508.74,17517.19,17282.42,17348.73,104743496.0
17345.32,17345.32,16990.69,16990.69,128562416.0
16990.69,16990.69,16459.55,16459.75,225287920.0
16459.75,16459.75,15370.33,15871.35,294010816.0
15882.27,16312.94,15651.24,15666.44,213267696.0
15676.26,16303.75,15676.26,16285.51,208432512.0
16285.51,16666.69,16285.51,16654.77,172017232.0
16649.42,16669.97,16535.18,16643.01,131819984.0
16632.02,16632.02,16444.05,16528.03,141456272.0
16528.03,16528.03,15979.95,16058.35,171401472.0
16058.35,16352.58,16058.35,16351.38,133591912.0
16109.93,16503.41,16109.93,16492.68,123915656.0
16505.04,16664.65,16220.1,16253.57,118824848.0
16252.57,16441.94,16212.08,16330.4,122714736.0
16330.4,16434.76,16244.65,16433.09,104663464.0
16450.86,16450.86,16330.87,16370.96,92665872.0
16382.58,16644.11,16382.58,16599.85,93089328.0
16599.51,16755.98,16593.9,16739.95,99626224.0
16738.08,16933.43,16639.93,16674.74,129633032.0
16674.74,16674.74,16343.76,16384.58,341708000.0
16406.1,16578.6,16391.88,16510.19,90731400.0
16477.45,16477.45,16221.73,16330.47,119014416.0
16332.81,16355.29,16211.98,16279.89,86040096.0
16257.11,16257.11,16016.36,16201.32,122236040.0
16205.07,16465.23,16205.07,16314.67,130810968.0
16313.26,16313.26,15981.85,16001.89,139929760.0
16001.76,16118.89,15942.37,16049.13,121169392.0
16057.08,16297.6,16057.08,16284.7,145790128.0
16904.17,17081.28,16859.34,17050.75,100736408.0
17054.69,17110.88,17027.23,17084.49,103744760.0
17082.29,17139.21,17064.58,17131.86,72502384.0
17113.55,17172.81,17034.45,17081.89,99668080.0
17079.08,17111.38,16887.67,16924.75,120115712.0
16944.86,17144.42,16933.57,17141.75,122976992.0
17141.75,17220.02,17107.35,17215.97,145905712.0
17209.43,17235.95,17129.19,17230.54,118445104.0
17228.47,17264.88,17147.99,17217.11,106690592.0
17225.93,17314.99,17153.13,17168.61,107138912.0
17180.88,17505.18,17180.88,17489.16,153220592.0
17525.11,17679.37,17525.11,17646.7,158119920.0
17649.57,17660.7,17602.51,17623.05,116719776.0
17608.89,17635.18,17540.57,17581.43,116742560.0
17586.69,17779.95,17556.71,17779.52,115657120.0
17771.5,17786.0,17684.72,17755.8,90327648.0
17756.6,17799.96,17662.87,17663.54,149375520.0
17672.62,17845.9,17655.02,17828.76,100843920.0
17819.74,17977.85,17796.02,17918.15,92324760.0
17929.58,17964.12,17828.83,17867.58,99922288.0
17871.25,17929.51,17779.19,17863.43,98912280.0
17855.22,17912.04,17768.6,17910.33,107472408.0
17900.78,17900.78,17667.78,17730.48,121239328.0
17724.13,17768.66,17657.72,17758.21,108645816.0
17769.5,17807.18,17696.91,17702.22,95234808.0
17691.93,17691.93,17443.5,17448.07,113846688.0
17439.25,17439.25,17238.89,17245.24,134706352.0
17229.94,17483.01,17210.43,17483.01,137592432.0
17486.99,17599.33,17451.41,17489.5,167195648.0
17485.49,17752.16,17485.49,17737.16,106826520.0
17739.83,17772.97,17681.98,17732.75,114647536.0
17732.75,17914.34,17732.75,17823.81,153158640.0
17823.61,17868.18,17751.53,17792.68,134683536.0
17770.9,17862.6,17683.51,17812.19,127184632.0
17820.81,17854.92,17801.83,17813.39,82551056.0
17806.04,17830.36,17749.32,17798.49,46829488.0
17802.84,17837.24,17719.79,17719.92,155590912.0
17719.72,17895.5,17719.72,17888.35,103917288.0
17883.14,17901.58,17708.2,17729.68,102860464.0
17741.57,17780.59,17425.56,17477.67,127001400.0
17482.68,17866.47,17482.68,17847.63,137655200.0
17845.49,17845.49,17639.25,17730.51,99673496.0
17703.99,17703.99,17485.39,17568.0,113723000.0
17558.18,17767.69,17403.51,17492.3,122037392.0
17493.17,17697.74,17474.66,17574.75,107316936.0
17574.75,17574.75,17230.5,17265.21,134527920.0
17277.11,17378.02,17138.47,17368.5,142546576.0
17374.78,17627.63,17341.18,17524.91,123430720.0
17530.85,17784.36,17483.68,17749.09,123794744.0
17756.54,17796.76,17493.5,17495.84,115812528.0
17495.04,17496.58,17124.31,17128.55,344599392.0
17154.94,17272.36,17116.73,17251.62,114923208.0
17253.55,17451.11,17242.86,17417.27,91571784.0
17427.63,17607.92,17427.63,17602.61,92822752.0
17593.26,17606.34,17543.95,17552.17,40348500.0
17535.66,17536.9,17437.34,17528.27,59769996.0
17547.37,17750.02,17547.37,17720.98,69858664.0
17711.94,17714.13,17588.87,17603.87,59761008.0
17590.66,17590.66,17421.16,17425.03,93717456.0
17405.48,17405.48,16957.63,17148.94,148086160.0
17147.5,17195.84,17038.61,17158.66,105776304.0
17154.83,17154.83,16817.62,16906.51,120277408.0
16888.36,16888.36,16463.63,16514.1,176387328.0
16519.17,16651.89,16314.57,16346.45,141870704.0
16358.71,16461.85,16232.03,16398.57,127810880.0
16419.11,16591.35,16322.07,16516.22,117483392.0
16526.63,16593.51,16123.2,16151.41,153555152.0
16159.01,16482.05,16075.12,16379.05,158927776.0
16354.33,16354.33,15842.11,15988.08,239270048.0
16009.45,16171.96,15900.25,16016.02,144397520.0
15989.45,15989.45,15450.56,15766.74,191876384.0
15768.87,16038.59,15704.66,15882.68,145166176.0
15921.1,16136.79,15921.1,16093.51,145876896.0
16086.46,16086.46,15880.15,15885.22,123267712.0
15893.16,16185.79,15893.16,16167.23,119502528.0
16168.74,16235.03,15878.3,15944.46,138431424.0
15960.28,16102.14,15863.72,16069.64,130651944.0
16090.26,16466.3,16090.26,16466.3,217981376.0
16453.63,16510.98,16299.47,16449.18,114464128.0
16420.21,16420.21,16108.44,16153.54,126231064.0
16186.2,16381.69,15960.45,16336.66,141877984.0
16329.67,16485.84,16266.16,16416.58,131491944.0
16417.95,16423.63,16129.81,16204.97,139024992.0
16012.39,16196.41,16012.39,16196.41,142042784.0
16217.98,16486.12,16217.98,16453.83,124094656.0
16483.76,16511.84,16390.43,16413.43,104960968.0
16410.96,16410.96,16278.0,16391.99,134354640.0
16417.13,16664.24,16417.13,16620.66,102245720.0
16610.39,16610.39,16403.53,16431.78,98167376.0
16418.84,16507.39,16165.86,16484.99,93666968.0
16504.38,16697.98,16458.42,16697.29,94129856.0
16712.7,16795.98,16623.91,16639.97,98491704.0
16634.15,16726.12,16510.4,16516.5,126224808.0
16545.67,16865.56,16545.67,16865.08,105053952.0
16851.17,16900.17,16766.32,16899.32,104481208.0
16896.17,16944.31,16820.73,16943.9,91123696.0
16945.0,17062.38,16898.84,17006.77,106927408.0
16991.29,17099.25,16940.48,17073.95,100297344.0
17050.67,17072.79,16921.51,16964.1,108383352.0
16969.17,17048.5,16947.94,17000.36,116695088.0
17006.05,17130.11,16821.86,16995.13,117576032.0
17014.99,17220.09,17014.99,17213.31,123436000.0
17207.49,17275.07,17161.16,17229.13,96350576.0
17217.15,17251.7,17120.35,17251.53,92833552.0
17249.34,17379.18,17204.07,17325.76,118732824.0
17321.38,17529.01,17297.65,17481.49,118004280.0
17487.93,17620.58,17486.08,17602.3,321248576.0
17589.7,17644.97,17551.28,17623.87,84409992.0
17602.71,17648.94,17540.42,17582.57,95462096.0
17588.81,17588.81,17486.27,17502.59,84238504.0
17485.33,17517.14,17399.01,17515.73,84103104.0
17526.08,17583.81,17493.03,17535.39,70463120.0
17512.58,17642.81,17434.27,17633.11,86166176.0
17652.36,17790.11,17652.36,17716.66,79334752.0
17716.05,17755.7,17669.72,17685.09,102601440.0
17661.74,17811.48,17568.02,17792.75,104925312.0
17718.03,17718.03,17579.56,17603.32,115225880.0
17605.45,17723.55,17542.54,17716.05,99425440.0
17687.28,17687.28,17484.23,17541.96,90130968.0
17555.39,17694.51,17528.16,17576.96,79994240.0
17586.48,17731.63,17555.9,17556.41,107111864.0
17571.34,17744.43,17553.57,17721.25,81018048.0
17741.66,17918.35,17741.66,17908.28,91710448.0
17912.25,17962.14,17885.51,17926.43,84513696.0
17925.95,17937.65,17867.41,17897.46,118193640.0
17890.2,18009.53,17848.22,18004.16,89410040.0
18012.1,18103.46,17984.43,18053.6,89923976.0
18059.49,18167.63,18031.21,18096.27,100267016.0
18092.84,18107.29,17963.89,17982.52,102843736.0
17985.05,18026.85,17909.89,18003.75,134125288.0
17990.94,17990.94,17855.55,17977.24,83770456.0
17987.38,18043.77,17934.17,17990.32,92674112.0
17996.14,18084.66,17920.26,18041.55,109131992.0
18023.88,18035.73,17796.55,17830.76,100929104.0
17813.09,17814.83,17651.98,17773.64,136684560.0
17870.75,17870.75,17670.88,17750.91,97076136.0
17735.02,17738.06,17609.01,17651.26,95022480.0
17664.48,17736.11,17615.82,17660.71,81533560.0
17650.3,17744.54,17580.38,17740.63,80032288.0
17743.85,17783.16,17668.38,17705.91,85600584.0
17726.66,17934.61,17726.66,17928.35,75795032.0
17919.03,17919.03,17711.05,17711.12,87401120.0
17722.01,17798.19,17625.38,17720.5,88590728.0
17711.12,17734.74,17512.48,17535.32,86656656.0
17531.76,17755.8,17531.76,17710.71,88441136.0
17701.46,17701.46,17469.92,17529.98,103263568.0
17501.28,17636.22,17418.21,17526.62,79282448.0
17514.16,17514.16,17331.07,17435.4,95532192.0
17437.32,17571.75,17437.32,17500.94,112011944.0
17507.04,17550.7,17480.05,17492.93,87792376.0
17525.19,17742.59,17525.19,17706.05,86496160.0
17735.09,17891.71,17735.09,17851.51,79192400.0
17859.52,17888.66,17803.82,17828.29,68942776.0
17826.85,17873.22,17824.73,17873.22,73219896.0
17891.5,17899.24,17724.03,17787.2,147415952.0
17754.55,17809.18,17664.79,17789.67,78538656.0
17789.05,17838.56,17703.55,17838.56,75564072.0
17799.8,17833.17,17689.68,17807.06,82290808.0
17825.69,17949.68,17822.81,17920.33,71886480.0
17936.22,18003.23,17936.22,17938.28,78762584.0
17931.91,18016.0,17931.91,18005.05,71261896.0
17830.5,17893.28,17731.35,17732.48,101700744.0
17710.77,17733.92,17595.79,17674.82,93753640.0
17703.65,17762.96,17629.01,17640.17,94147480.0
17602.23,17754.91,17471.29,17733.1,91949264.0
17733.44,17733.44,17602.78,17675.16,248724608.0
17736.87,17946.36,17736.87,17804.87,99384640.0
17827.33,17877.84,17799.8,17829.73,85200032.0
17832.67,17920.16,17770.36,17780.83,89460072.0
17844.11,18011.07,17844.11,18011.07,98139928.0
17946.63,17946.63,17356.34,17400.75,239013312.0
17355.21,17355.21,17063.08,17140.24,138755824.0
17190.51,17409.72,17190.51,17409.72,112209080.0
17456.02,17704.51,17456.02,17694.68,106378688.0
17712.76,17930.61,17711.8,17929.99,133033352.0
17924.24,18002.38,17916.91,17949.37,82178760.0
17904.45,17904.45,17785.28,17840.62,103671712.0
17807.47,17926.91,17713.45,17918.62,93003920.0
17924.24,17984.95,17816.65,17895.88,81577176.0
17971.22,18166.77,17971.22,18146.74,93463488.0
18161.53,18283.9,18161.53,18226.93,80887408.0
18259.12,18371.95,18259.12,18347.67,90229552.0
18356.78,18390.16,18315.76,18372.12,80919024.0
18414.3,18537.57,18414.3,18506.41,87063160.0
18508.88,18557.43,18471.62,18516.55,123709016.0
18521.55,18556.13,18489.84,18533.05,75546344.0
18503.12,18562.53,18495.11,18559.01,85952824.0
18582.7,18622.01,18555.65,18595.03,93292360.0
18589.96,18590.44,18469.67,18517.23,86818656.0
18524.15,18571.3,18491.59,18570.85,87718128.0
18554.49,18555.69,18452.62,18493.06,76821696.0
18497.37,18522.47,18387.22,18473.75,87391512.0
18473.27,18542.39,18430.94,18472.17,111391224.0
18461.01,18483.26,18368.82,18456.35,85806728.0
18442.52,18466.55,18371.12,18432.24,111575536.0
18434.5,18467.03,18355.75,18404.51,83474616.0
18401.15,18403.65,18247.79,18313.77,89688592.0
18313.08,18355.0,18283.23,18355.0,78571824.0
18351.43,18397.87,18325.17,18352.05,64511692.0
18402.8,18543.53,18402.8,18543.53,92425584.0
18540.65,18569.31,18502.03,18529.29,71807280.0
18538.05,18585.32,18507.75,18533.05,60093820.0
18541.48,18561.75,18468.78,18495.66,62778144.0
18519.08,18638.34,18519.08,18613.52,71478384.0
18595.65,18606.06,18535.86,18576.47,61584832.0
18588.59,18668.44,18588.59,18636.05,62365944.0
18614.48,18614.86,18550.65,18552.02,67571400.0
18537.09,18582.35,18468.68,18573.94,71015576.0
18566.54,18600.82,18533.29,18597.7,70763480.0
18585.17,18585.17,18491.24,18552.57,93169208.0
18535.86,18570.92,18466.86,18529.42,73454184.0
18568.94,18631.6,18545.52,18547.3,73988184.0
18537.5,18539.15,18448.27,18481.48,72267968.0
18471.21,18497.68,18431.46,18448.41,64482596.0
18467.92,18572.09,18335.34,18395.4,78728000.0
18421.29,18523.09,18419.92,18502.99,64482808.0
18491.28,18514.29,18408.52,18454.3,68916112.0
18436.7,18439.68,18333.56,18400.88,98255088.0
18396.57,18430.05,18295.48,18419.3,74784608.0
18466.01,18544.76,18439.1,18491.96,74357152.0
18493.4,18551.54,18450.32,18538.12,83719656.0
18527.71,18536.89,18474.77,18526.14,67589760.0
18486.69,18506.24,18446.69,18479.91,79075296.0
18404.17,18404.17,18085.45,18085.45,120710368.0
18028.95,18358.69,17994.84,18325.07,103256048.0
18262.99,18262.99,18028.06,18066.75,102831352.0
18073.39,18163.48,17992.21,18034.77,103376152.0
18154.82,18254.88,18093.05,18120.17,78088968.0
18175.36,18227.21,18128.8,18129.96,72467008.0
18164.96,18307.43,18121.57,18293.7,94106064.0
18343.76,18449.88,18343.76,18392.46,73032224.0
18377.36,18383.76,18254.84,18261.45,87187664.0
18217.76,18217.76,18083.32,18094.83,95517808.0
18099.21,18238.1,18052.16,18228.3,84127472.0
18240.22,18349.86,18179.34,18339.24,97654288.0
18322.88,18366.23,18091.64,18143.45,95890248.0
18181.8,18369.62,18181.8,18308.15,135474896.0
18282.95,18399.96,18282.95,18329.04,72117904.0
18308.43,18312.33,18061.96,18128.66,88619712.0
18132.63,18193.96,18082.09,18144.2,72231920.0
18088.32,18137.7,17959.95,18098.94,83156720.0
18177.35,18261.11,18138.38,18138.38,87059440.0
18135.85,18162.28,18063.02,18086.4,75966048.0
18145.06,18225.8,18129.45,18161.94,75964608.0
18178.21,18252.2,18169.25,18202.62,88050208.0
18161.87,18249.05,18129.07,18162.35,88932248.0
18152.63,18168.76,18049.77,18145.71,117844960.0
18197.14,18275.04,18191.18,18223.03,88549496.0
18206.52,18241.69,18151.7,18169.27,83831264.0
18103.8,18236.04,18062.3,18199.33,86337456.0
18234.81,18253.2,18149.2,18169.68,83562416.0
18193.79,18257.06,18094.97,18161.19,107851384.0
18176.6,18193.68,18130.58,18142.42,110087984.0
18158.24,18177.01,17940.84,18037.1,101285680.0
18017.72,18044.15,17931.89,17959.64,88656840.0
17978.75,18006.96,17904.07,17930.67,77891416.0
17928.35,17986.76,17883.56,17888.28,97772872.0
17994.64,18263.3,17994.64,18259.6,93457512.0
18251.38,18400.5,18200.75,18332.74,79851696.0
18317.26,18650.06,18252.55,18589.69,173111104.0
18603.14,18873.66,18603.14,18807.88,164399152.0
18781.65,18855.78,18736.96,18847.66,107299776.0
18876.77,18934.05,18815.75,18868.69,112258496.0
18858.21,18925.26,18806.06,18923.06,100674432.0
18909.85,18909.85,18825.89,18868.14,87417680.0
18866.22,18904.03,18845.27,18903.82,89936360.0
18905.33,18915.74,18853.83,18867.93,109896840.0
18898.68,18960.76,18883.1,18956.69,80533336.0
18970.39,19043.9,18962.82,19023.87,85313784.0
19015.52,19083.76,19000.38,19083.18,77881016.0
19093.72,19152.14,19093.72,19152.14,45897884.0
19122.14,19138.72,19072.25,19097.9,88463176.0
19064.07,19144.4,19062.22,19121.6,81511088.0
19135.64,19225.29,19123.38,19123.58,164585040.0
19149.2,19214.3,19138.79,19191.93,108805456.0
19161.25,19196.14,19141.18,19170.42,84923904.0
19244.35,19274.85,19186.73,19216.24,92689240.0
19219.91,19255.89,19184.74,19251.78,77807744.0
19241.99,19558.42,19229.83,19549.62,112146528.0
19559.94,19664.97,19527.83,19614.81,89787984.0
19631.35,19757.74,19623.19,19756.85,91809664.0
19770.2,19824.59,19747.74,19796.43,99770560.0
19852.21,19953.75,19846.45,19911.21,99395256.0
19876.13,19966.43,19748.67,19792.53,113293648.0
19811.5,19951.29,19811.5,19852.24,93316328.0
19909.01,19923.17,19821.0,19843.41,263537808.0
19836.66,19917.78,19832.95,19883.06,85520704.0
19920.59,19987.63,19920.42,19974.62,80816232.0
19968.97,19986.56,19941.96,19941.96,71714688.0
19922.68,19933.83,19882.19,19918.88,78050320.0
19908.61,19934.15,19899.06,19933.81,47038200.0
19943.46,19980.24,19939.8,19945.04,49056616.0
19964.31,19981.11,19827.31,19833.68,58764280.0
19835.46,19878.44,19788.94,19819.78,52675576.0
19833.17,19852.55,19718.67,19762.6,103790112.0
19872.86,19938.53,19775.93,19881.76,99921304.0
19890.94,19956.14,19878.83,19942.16,81182120.0
19924.56,19948.6,19811.12,19899.29,72358912.0
19906.96,19999.63,19834.08,19963.8,75691024.0
19931.41,19943.78,19887.38,19887.38,84808840.0
19876.35,19957.12,19836.03,19855.53,91544736.0
19887.38,19973.42,19833.16,19954.28,91098040.0
19926.21,19929.29,19770.47,19891.0,77018792.0
19912.54,19952.03,19849.38,19885.73,74988296.0
19848.82,19882.99,19775.35,19826.77,95360448.0
19822.73,19828.2,19739.0,19804.72,74543184.0
19813.55,19824.14,19677.94,19732.4,79208256.0
19795.06,19843.94,19759.14,19827.25,145548752.0
19794.79,19833.98,19732.36,19799.85,82630088.0
19794.68,19949.24,19786.71,19912.71,88955792.0
19994.48,20082.0,19994.48,20068.51,91337832.0
20076.25,20125.58,20067.53,20100.91,91055040.0
19964.21,20081.48,19964.21,20071.46,88342256.0
20025.61,20094.95,20002.81,20052.42,74700160.0
20107.62,20155.35,20068.68,20090.29,69873408.0
20049.29,20068.28,20015.33,20054.34,70684424.0
20061.73,20206.36,20061.73,20172.4,87837168.0
20211.23,20298.21,20204.76,20269.37,83163808.0
20338.54,20441.48,20322.95,20412.2,84375328.0
20374.22,20504.41,20374.02,20504.41,89039448.0
20504.27,20620.45,20496.03,20611.86,98434944.0
20627.31,20639.87,20556.83,20619.77,91758152.0
20564.13,20624.05,20532.61,20624.05,122560864.0
20663.43,20757.64,20663.37,20743.0,92961768.0
20715.41,20781.59,20692.39,20775.6,84353744.0
20817.21,20840.7,20746.41,20810.32,79939096.0
20751.91,20821.76,20733.95,20821.76,88863568.0
20808.71,20851.33,20774.76,20837.44,71184000.0
20833.88,20841.24,20781.21,20812.24,111104616.0
20957.29,21169.11,20957.29,21115.55,106042632.0
21128.91,21129.2,20996.61,21002.97,83352968.0
21008.75,21039.96,20953.86,21005.71,75137728.0
20955.71,20986.43,20912.11,20954.34,79610408.0
20934.89,20970.54,20901.26,20924.76,72663144.0
20940.44,20951.44,20835.58,20855.73,88717920.0
20864.32,20900.57,20777.16,20858.19,76664336.0
20919.01,20940.29,20827.66,20902.98,86041760.0
20899.28,20926.06,20845.71,20881.48,77941888.0
20848.6,20874.0,20786.31,20837.37,65804868.0
20874.78,20977.47,20859.6,20950.1,80396000.0
20969.27,21000.11,20893.5,20934.55,73976032.0
20965.37,20980.51,20911.07,20914.62,296221792.0
20916.27,20955.45,20885.7,20905.86,69360576.0
20956.33,20970.04,20653.26,20668.01,96246192.0
20640.42,20686.21,20578.95,20661.3,90625056.0
20645.07,20757.89,20618.62,20656.58,78993192.0
20674.45,20718.33,20529.67,20596.72,91647592.0
20488.35,20578.46,20412.8,20550.98,79802256.0
20542.14,20735.61,20520.1,20701.5,83845360.0
20675.75,20684.73,20625.03,20659.32,60501624.0
20662.79,20753.78,20643.6,20728.49,74638304.0
20700.34,20722.59,20660.68,20663.22,105913168.0
20745.06,20887.5,20639.55,20648.15,75466264.0
20653.77,20746.46,20612.17,20662.95,76215256.0
20647.81,20726.07,20606.95,20656.1,62225076.0
20668.22,20750.33,20614.86,20658.02,62838140.0
20644.32,20660.03,20512.56,20651.3,66539608.0
20637.95,20642.54,20553.03,20591.86,73116584.0
20561.69,20612.27,20453.25,20453.25,66566092.0
20484.75,20644.41,20484.75,20636.92,64131296.0
20561.39,20600.12,20462.28,20523.28,65847940.0
20503.52,20546.69,20379.55,20404.49,76765288.0
20406.68,20629.78,20406.68,20578.71,85269744.0
20578.1,20601.4,20505.33,20547.76,114289664.0
20723.59,20792.2,20723.59,20763.89,87743888.0
20915.51,21026.97,20909.38,20996.12,87068320.0
21009.95,21070.9,20972.27,20975.09,84915088.0
20991.12,21005.8,20935.8,20981.33,78967744.0
20987.39,20987.76,20926.75,20940.51,95038120.0
20941.19,20960.92,20904.06,20949.89,91324696.0
20915.0,20972.74,20874.18,20957.9,82426728.0
20987.83,20990.79,20847.95,20951.47,73235344.0
20929.04,21006.94,20905.0,21006.94,69554912.0
20991.26,21017.89,20971.05,21012.28,79476032.0
21022.28,21046.85,20938.04,20975.78,72595864.0
20958.49,20976.28,20884.15,20943.11,71569888.0
20925.72,20933.36,20798.9,20919.42,78624136.0
20893.19,20916.1,20869.74,20896.61,75784136.0
20923.63,21000.83,20923.63,20981.94,88617008.0
20984.48,21033.53,20932.88,20979.75,75838712.0
20846.17,20846.17,20601.08,20606.93,113641960.0
20579.65,20759.2,20553.45,20663.02,109612120.0
20698.28,20857.13,20687.94,20804.84,127292944.0
20867.77,20914.26,20860.16,20894.83,78184464.0
20908.67,20961.14,20896.22,20937.91,65564112.0
20949.21,21022.82,20933.58,21012.42,73849528.0
21062.96,21112.32,21051.41,21082.95,67988328.0
21070.15,21092.82,21050.49,21080.28,56526068.0
21048.46,21051.7,20942.57,21008.65,135215376.0
21030.55,21144.18,20994.22,21144.18,76950608.0
21142.09,21225.04,21129.56,21206.29,96353776.0
21195.03,21224.41,21168.69,21184.04,65856332.0
21145.48,21180.47,21118.46,21136.23,79186592.0
21171.57,21189.84,21113.31,21173.69,80769608.0
21169.76,21265.69,21138.16,21182.53,96877968.0
21208.96,21305.35,21159.45,21271.97,120385848.0
21259.95,21277.08,21186.15,21235.67,135223008.0
21256.83,21332.77,21256.83,21328.47,89255192.0
21342.71,21391.97,21294.09,21374.56,83202464.0
21291.69,21367.28,21261.87,21359.9,87151632.0
21335.93,21384.42,21308.01,21384.28,288559840.0
21444.75,21528.99,21436.08,21528.99,88364704.0
21521.25,21535.03,21464.24,21467.14,83752008.0
21466.39,21492.62,21390.0,21410.03,77553288.0
21407.98,21456.47,21394.81,21397.29,78152248.0
21380.92,21421.79,21333.89,21394.76,143179792.0
21434.68,21506.21,21381.25,21409.55,68340344.0
21411.19,21440.6,21310.66,21310.66,84487632.0
21372.36,21478.75,21372.36,21454.61,76134408.0
21487.38,21487.38,21197.08,21287.03,96138744.0
21348.6,21426.12,21325.08,21349.63,100731784.0
21392.3,21562.75,21391.71,21479.27,57803632.0
21492.83,21505.36,21404.76,21478.17,79561424.0
21423.93,21433.1,21305.38,21320.04,88100928.0
21354.66,21425.82,21350.72,21414.34,72678784.0
21381.23,21446.39,21371.11,21408.52,72627776.0
21410.17,21441.62,21279.3,21409.07,70282976.0
21467.93,21580.79,21467.93,21532.14,81783272.0
21537.19,21568.72,21512.36,21553.09,69468632.0
21532.77,21681.53,21521.72,21637.74,66008224.0
21633.97,21661.81,21617.66,21629.72,70534032.0
21589.94,21589.94,21471.14,21574.73,63976184.0
21569.25,21640.75,21565.84,21640.75,69055776.0
21641.54,21661.91,21576.96,21611.78,85281760.0
21591.72,21592.61,21503.78,21580.07,109708544.0
21577.78,21577.78,21496.13,21513.17,88378704.0
21638.56,21670.62,21577.37,21613.43,83556792.0
21690.38,21742.7,21683.29,21711.01,70726000.0
21717.42,21798.47,21687.85,21796.55,111254848.0
21787.51,21841.18,21756.12,21830.31,72970192.0
21863.39,21929.8,21861.71,21891.12,103845792.0
21961.42,21990.96,21940.81,21963.92,81196352.0
22004.36,22036.1,21967.46,22016.24,89832472.0
22007.58,22044.85,21991.32,22026.1,71271056.0
22058.39,22092.81,22024.64,22092.81,73643272.0
22100.2,22121.15,22081.97,22118.42,59559020.0
22095.14,22179.11,22057.29,22085.34,67845640.0
22022.34,22057.19,21996.69,22048.7,70957104.0
21988.2,21988.2,21843.94,21844.01,85167168.0
21883.32,21911.09,21842.74,21858.32,69862728.0
21945.64,22019.23,21945.64,21993.71,70864824.0
22029.91,22038.92,21971.48,21998.99,67615112.0
22031.93,22085.71,22002.47,22024.87,77187344.0
21984.74,21984.74,21750.32,21750.73,95965912.0
21724.88,21793.35,21641.63,21674.51,103641784.0
21671.36,21718.74,21600.34,21703.75,85502752.0
21739.78,21912.83,21738.13,21899.89,71556952.0
21850.27,21866.66,21808.39,21812.09,68867400.0
21839.9,21870.11,21765.82,21783.4,67719336.0
21819.08,21906.86,21812.81,21813.67,63934272.0
21832.5,21861.49,21767.94,21808.4,69204944.0
21718.0,21879.22,21673.58,21865.37,64586520.0
21859.76,21914.26,21839.47,21892.43,73008280.0
21936.01,21985.76,21910.5,21948.1,131658352.0
21981.77,22038.97,21974.91,21987.56,71060728.0
21912.37,21921.09,21709.63,21753.31,90507776.0
21815.76,21849.24,21794.07,21807.64,89896832.0
21820.38,21850.01,21745.71,21784.78,84964544.0
21764.43,21846.63,21731.12,21797.79,77327648.0
21927.79,22067.1,21927.79,22057.37,90501048.0
22090.56,22134.57,22087.09,22118.86,96089176.0
22103.47,22158.18,22095.79,22158.18,78255920.0
22144.96,22216.44,22135.26,22203.48,84161896.0
22252.44,22275.02,22214.52,22268.34,276388928.0
22297.92,22355.62,22283.35,22331.35,81321488.0
22349.7,22386.01,22340.71,22370.8,80954800.0
22351.38,22413.26,22314.68,22412.59,93616064.0
22414.02,22419.51,22356.55,22359.23,80255744.0
22334.07,22364.31,22299.58,22349.59,84573792.0
22320.47,22359.88,22219.11,22296.09,102604968.0
22322.03,22369.35,22279.52,22284.32,79997888.0
22330.93,22371.1,22254.93,22340.71,93009424.0
22306.83,22394.74,22288.97,22381.2,75651648.0
22358.47,22405.63,22332.96,22405.09,88016512.0
22779.73,22803.37,22739.38,22761.07,74918584.0
22784.76,22850.51,22770.99,22830.68,78343496.0
22827.65,22872.89,22821.66,22872.89,86708128.0
22854.85,22884.82,22821.13,22841.01,76255584.0
22876.43,22905.33,22855.93,22871.72,74683112.0
22892.92,22960.12,22887.12,22956.96,64929120.0
22952.41,23002.2,22948.23,22997.44,65931468.0
23087.13,23172.93,23086.75,23157.6,64837552.0
23107.47,23167.24,23052.67,23163.04,86222768.0
23205.18,23328.84,23201.78,23328.63,128229232.0
23348.95,23368.37,23273.96,23273.96,109474336.0
23346.78,23485.25,23343.23,23441.76,88155504.0
23431.09,23451.51,23251.11,23329.46,102606224.0
23380.89,23459.84,23380.89,23400.86,89231720.0
23419.16,23449.4,23353.16,23434.19,127750248.0
23405.75,23428.75,23327.87,23348.74,107582208.0
23369.22,23406.35,23334.39,23377.24,110803456.0
23442.9,23517.71,23388.91,23435.01,90304176.0
23463.24,23531.38,23350.98,23516.26,87301864.0
23549.59,23557.06,23481.57,23539.19,78599064.0
23533.96,23574.86,23520.75,23548.42,87854528.0
23574.03,23602.12,23484.19,23557.23,76931408.0
23542.6,23575.0,23510.56,23563.36,72774608.0
23492.09,23516.74,23310.02,23461.94,79675824.0
